"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"12:00 AM EEST on September 01, 2016","2016","09","01","00","00","Europe/Kiev","9:00 PM GMT on August 31, 2016","2016","08","31","21","00","UTC","16","60","9","48","55","3.6","2.2","","","340","NNW","20","12","1022","30.19","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 31211 33345 42998 03401 10156 20090 30025 40224 52008 555 10013"
"12:00 AM EEST on September 01, 2016","2016","09","01","00","00","Europe/Kiev","9:00 PM GMT on August 31, 2016","2016","08","31","21","00","UTC","14.0","57.2","10.0","50.0","77","7.2","4.5","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312100Z 27002MPS CAVOK 14/10 Q1022 R08/CLRD70 NOSIG"
"12:30 AM EEST on September 01, 2016","2016","09","01","00","30","Europe/Kiev","9:30 PM GMT on August 31, 2016","2016","08","31","21","30","UTC","14.0","57.2","9.0","48.2","72","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312130Z VRB01MPS CAVOK 14/09 Q1022 R08/CLRD70 NOSIG"
"1:00 AM EEST on September 01, 2016","2016","09","01","01","00","Europe/Kiev","10:00 PM GMT on August 31, 2016","2016","08","31","22","00","UTC","12.0","53.6","9.0","48.2","82","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312200Z VRB01MPS CAVOK 12/09 Q1022 R08/CLRD70 NOSIG"
"1:30 AM EEST on September 01, 2016","2016","09","01","01","30","Europe/Kiev","10:30 PM GMT on August 31, 2016","2016","08","31","22","30","UTC","12.0","53.6","9.0","48.2","82","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312230Z 00000MPS CAVOK 12/09 Q1023 R08/CLRD70 NOSIG"
"2:00 AM EEST on September 01, 2016","2016","09","01","02","00","Europe/Kiev","11:00 PM GMT on August 31, 2016","2016","08","31","23","00","UTC","10.0","50.0","9.0","48.2","94","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312300Z 00000MPS CAVOK 10/09 Q1023 R08/CLRD70 NOSIG"
"2:30 AM EEST on September 01, 2016","2016","09","01","02","30","Europe/Kiev","11:30 PM GMT on August 31, 2016","2016","08","31","23","30","UTC","10.0","50.0","8.0","46.4","87","3.6","2.2","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 312330Z 24001MPS CAVOK 10/08 Q1023 R08/CLRD70 NOSIG"
"3:00 AM EEST on September 01, 2016","2016","09","01","03","00","Europe/Kiev","12:00 AM GMT on September 01, 2016","2016","09","01","00","00","UTC","14","58","9","48","61","3.6","2.2","","","350","North","20","12","1023","30.21","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01001 33345 32998 03501 10144 20089 30030 40230 51005 555 10011"
"3:00 AM EEST on September 01, 2016","2016","09","01","03","00","Europe/Kiev","12:00 AM GMT on September 01, 2016","2016","09","01","00","00","UTC","10.0","50.0","9.0","48.2","94","3.6","2.2","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010000Z 25001MPS CAVOK 10/09 Q1023 R08/CLRD70 NOSIG"
"3:30 AM EEST on September 01, 2016","2016","09","01","03","30","Europe/Kiev","12:30 AM GMT on September 01, 2016","2016","09","01","00","30","UTC","9.0","48.2","9.0","48.2","100","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010030Z 00000MPS CAVOK 09/09 Q1023 R08/CLRD70 NOSIG"
"4:00 AM EEST on September 01, 2016","2016","09","01","04","00","Europe/Kiev","1:00 AM GMT on September 01, 2016","2016","09","01","01","00","UTC","9.0","48.2","8.0","46.4","93","3.6","2.2","-9999.0","-9999.0","260","West","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010100Z 26001MPS CAVOK 09/08 Q1023 R08/CLRD70 NOSIG"
"4:30 AM EEST on September 01, 2016","2016","09","01","04","30","Europe/Kiev","1:30 AM GMT on September 01, 2016","2016","09","01","01","30","UTC","9.0","48.2","9.0","48.2","100","3.6","2.2","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010130Z 25001MPS CAVOK 09/09 Q1023 R08/CLRD70 NOSIG"
"5:00 AM EEST on September 01, 2016","2016","09","01","05","00","Europe/Kiev","2:00 AM GMT on September 01, 2016","2016","09","01","02","00","UTC","10.0","50.0","9.0","48.2","94","3.6","2.2","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010200Z 27001MPS CAVOK 10/09 Q1023 R08/CLRD70 NOSIG"
"5:30 AM EEST on September 01, 2016","2016","09","01","05","30","Europe/Kiev","2:30 AM GMT on September 01, 2016","2016","09","01","02","30","UTC","9.0","48.2","8.0","46.4","93","3.6","2.2","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010230Z 23001MPS CAVOK 09/08 Q1023 R08/CLRD70 NOSIG"
"6:00 AM EEST on September 01, 2016","2016","09","01","06","00","Europe/Kiev","3:00 AM GMT on September 01, 2016","2016","09","01","03","00","UTC","13","56","10","50","73","3.6","2.2","","","320","NW","20","12","1023","30.22","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01031 33345 42998 03201 10133 20098 30032 40233 53002 555 10010"
"6:00 AM EEST on September 01, 2016","2016","09","01","06","00","Europe/Kiev","3:00 AM GMT on September 01, 2016","2016","09","01","03","00","UTC","9.0","48.2","8.0","46.4","93","3.6","2.2","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010300Z 23001MPS CAVOK 09/08 Q1023 R08/CLRD70 NOSIG"
"6:30 AM EEST on September 01, 2016","2016","09","01","06","30","Europe/Kiev","3:30 AM GMT on September 01, 2016","2016","09","01","03","30","UTC","8.0","46.4","8.0","46.4","100","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010330Z 00000MPS CAVOK 08/08 Q1023 R08/CLRD70 NOSIG"
"7:00 AM EEST on September 01, 2016","2016","09","01","07","00","Europe/Kiev","4:00 AM GMT on September 01, 2016","2016","09","01","04","00","UTC","10.0","50.0","9.0","48.2","94","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010400Z 00000MPS CAVOK 10/09 Q1023 R08/CLRD70 NOSIG"
"7:30 AM EEST on September 01, 2016","2016","09","01","07","30","Europe/Kiev","4:30 AM GMT on September 01, 2016","2016","09","01","04","30","UTC","12.0","53.6","10.0","50.0","88","3.6","2.2","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010430Z 23001MPS CAVOK 12/10 Q1023 R08/CLRD70 NOSIG"
"8:00 AM EEST on September 01, 2016","2016","09","01","08","00","Europe/Kiev","5:00 AM GMT on September 01, 2016","2016","09","01","05","00","UTC","14.0","57.2","11.0","51.8","82","3.6","2.2","-9999.0","-9999.0","0","Variable","9.0","5.6","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010500Z VRB01MPS 9000 SKC 14/11 Q1023 R08/CLRD70 NOSIG"
"8:30 AM EEST on September 01, 2016","2016","09","01","08","30","Europe/Kiev","5:30 AM GMT on September 01, 2016","2016","09","01","05","30","UTC","16.0","60.8","11.0","51.8","72","7.2","4.5","-9999.0","-9999.0","260","West","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010530Z 26002MPS CAVOK 16/11 Q1024 R26/CLRD70 NOSIG"
"9:00 AM EEST on September 01, 2016","2016","09","01","09","00","Europe/Kiev","6:00 AM GMT on September 01, 2016","2016","09","01","06","00","UTC","18","64","10","51","52","3.6","2.2","","","30","NNE","20","12","1024","30.23","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01061 33345 32898 40301 10177 20104 30038 40236 52006 82039 333 20127 555 10021"
"9:00 AM EEST on September 01, 2016","2016","09","01","09","00","Europe/Kiev","6:00 AM GMT on September 01, 2016","2016","09","01","06","00","UTC","17.0","62.6","11.0","51.8","68","7.2","4.5","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010600Z 27002MPS CAVOK 17/11 Q1024 R26/CLRD70 NOSIG"
"9:30 AM EEST on September 01, 2016","2016","09","01","09","30","Europe/Kiev","6:30 AM GMT on September 01, 2016","2016","09","01","06","30","UTC","19.0","66.2","9.0","48.2","52","7.2","4.5","-9999.0","-9999.0","300","WNW","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010630Z 30002MPS 240V340 CAVOK 19/09 Q1024 R26/CLRD70 NOSIG"
"10:00 AM EEST on September 01, 2016","2016","09","01","10","00","Europe/Kiev","7:00 AM GMT on September 01, 2016","2016","09","01","07","00","UTC","19.0","66.2","9.0","48.2","52","7.2","4.5","-9999.0","-9999.0","290","WNW","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010700Z 29002MPS 190V360 CAVOK 19/09 Q1024 R26/CLRD70 NOSIG"
"10:30 AM EEST on September 01, 2016","2016","09","01","10","30","Europe/Kiev","7:30 AM GMT on September 01, 2016","2016","09","01","07","30","UTC","20.0","68.0","10.0","50.0","52","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010730Z VRB01MPS CAVOK 20/10 Q1024 R26/CLRD70 NOSIG"
"11:00 AM EEST on September 01, 2016","2016","09","01","11","00","Europe/Kiev","8:00 AM GMT on September 01, 2016","2016","09","01","08","00","UTC","20.0","68.0","9.0","48.2","49","7.2","4.5","-9999.0","-9999.0","300","WNW","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010800Z 30002MPS 260V340 CAVOK 20/09 Q1024 R26/CLRD70 NOSIG"
"11:30 AM EEST on September 01, 2016","2016","09","01","11","30","Europe/Kiev","8:30 AM GMT on September 01, 2016","2016","09","01","08","30","UTC","20.0","68.0","9.0","48.2","49","7.2","4.5","-9999.0","-9999.0","320","NW","10.0","6.2","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010830Z 32002MPS 220V360 9999 BKN044 20/09 Q1024 R26/CLRD70 NOSIG"
"12:00 PM EEST on September 01, 2016","2016","09","01","12","00","Europe/Kiev","9:00 AM GMT on September 01, 2016","2016","09","01","09","00","UTC","20","68","9","49","39","7.2","4.5","","","30","NNE","20","12","1024","30.23","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01091 33345 42698 60302 10201 20094 30038 40235 54000 84530 555 10029"
"12:00 PM EEST on September 01, 2016","2016","09","01","12","00","Europe/Kiev","9:00 AM GMT on September 01, 2016","2016","09","01","09","00","UTC","21.0","69.8","9.0","48.2","46","7.2","4.5","-9999.0","-9999.0","300","WNW","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010900Z 30002MPS 240V010 CAVOK 21/09 Q1024 R26/CLRD70 NOSIG"
"12:30 PM EEST on September 01, 2016","2016","09","01","12","30","Europe/Kiev","9:30 AM GMT on September 01, 2016","2016","09","01","09","30","UTC","20.0","68.0","9.0","48.2","49","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010930Z VRB01MPS CAVOK 20/09 Q1023 R26/CLRD70 NOSIG"
"1:00 PM EEST on September 01, 2016","2016","09","01","13","00","Europe/Kiev","10:00 AM GMT on September 01, 2016","2016","09","01","10","00","UTC","21.0","69.8","9.0","48.2","46","7.2","4.5","-9999.0","-9999.0","350","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011000Z 35002MPS CAVOK 21/09 Q1023 R26/CLRD70 NOSIG"
"1:30 PM EEST on September 01, 2016","2016","09","01","13","30","Europe/Kiev","10:30 AM GMT on September 01, 2016","2016","09","01","10","30","UTC","21.0","69.8","9.0","48.2","46","7.2","4.5","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011030Z 27002MPS CAVOK 21/09 Q1023 R26/CLRD70 NOSIG"
"2:00 PM EEST on September 01, 2016","2016","09","01","14","00","Europe/Kiev","11:00 AM GMT on September 01, 2016","2016","09","01","11","00","UTC","22.0","71.6","8.0","46.4","41","10.8","6.7","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011100Z 09003MPS 030V150 CAVOK 22/08 Q1023 R26/CLRD70 NOSIG"
"2:30 PM EEST on September 01, 2016","2016","09","01","14","30","Europe/Kiev","11:30 AM GMT on September 01, 2016","2016","09","01","11","30","UTC","21.0","69.8","8.0","46.4","43","7.2","4.5","-9999.0","-9999.0","10","North","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011130Z 01002MPS CAVOK 21/08 Q1022 R26/CLRD70 NOSIG"
"3:00 PM EEST on September 01, 2016","2016","09","01","15","00","Europe/Kiev","12:00 PM GMT on September 01, 2016","2016","09","01","12","00","UTC","22","72","9","48","31","7.2","4.5","","","290","WNW","20","12","1022","30.18","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01121 33345 32698 42902 10222 20087 30025 40220 58013 84500 555 10040"
"3:00 PM EEST on September 01, 2016","2016","09","01","15","00","Europe/Kiev","12:00 PM GMT on September 01, 2016","2016","09","01","12","00","UTC","22.0","71.6","9.0","48.2","43","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011200Z 25002MPS 190V330 CAVOK 22/09 Q1022 R26/CLRD70 NOSIG"
"3:30 PM EEST on September 01, 2016","2016","09","01","15","30","Europe/Kiev","12:30 PM GMT on September 01, 2016","2016","09","01","12","30","UTC","22.0","71.6","9.0","48.2","43","7.2","4.5","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011230Z 07002MPS 030V130 CAVOK 22/09 Q1022 R26/CLRD70 NOSIG"
"4:00 PM EEST on September 01, 2016","2016","09","01","16","00","Europe/Kiev","1:00 PM GMT on September 01, 2016","2016","09","01","13","00","UTC","23.0","73.4","9.0","48.2","41","10.8","6.7","-9999.0","-9999.0","110","ESE","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011300Z 11003MPS 040V160 CAVOK 23/09 Q1021 R26/CLRD70 NOSIG"
"4:30 PM EEST on September 01, 2016","2016","09","01","16","30","Europe/Kiev","1:30 PM GMT on September 01, 2016","2016","09","01","13","30","UTC","23.0","73.4","9.0","48.2","41","7.2","4.5","-9999.0","-9999.0","290","WNW","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011330Z 29002MPS CAVOK 23/09 Q1021 R26/CLRD70 NOSIG"
"5:00 PM EEST on September 01, 2016","2016","09","01","17","00","Europe/Kiev","2:00 PM GMT on September 01, 2016","2016","09","01","14","00","UTC","23.0","73.4","9.0","48.2","41","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011400Z VRB01MPS CAVOK 23/09 Q1021 R26/CLRD70 NOSIG"
"5:30 PM EEST on September 01, 2016","2016","09","01","17","30","Europe/Kiev","2:30 PM GMT on September 01, 2016","2016","09","01","14","30","UTC","23.0","73.4","9.0","48.2","41","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011430Z VRB01MPS CAVOK 23/09 Q1021 R26/CLRD70 NOSIG"
"6:00 PM EEST on September 01, 2016","2016","09","01","18","00","Europe/Kiev","3:00 PM GMT on September 01, 2016","2016","09","01","15","00","UTC","22","72","9","48","31","3.6","2.2","","","40","NE","20","12","1020","30.14","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01151 33345 42998 00401 10224 20087 30010 40204 57015 555 10029"
"6:00 PM EEST on September 01, 2016","2016","09","01","18","00","Europe/Kiev","3:00 PM GMT on September 01, 2016","2016","09","01","15","00","UTC","22.0","71.6","10.0","50.0","46","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011500Z VRB01MPS CAVOK 22/10 Q1021 R26/CLRD70 NOSIG"
"6:30 PM EEST on September 01, 2016","2016","09","01","18","30","Europe/Kiev","3:30 PM GMT on September 01, 2016","2016","09","01","15","30","UTC","23.0","73.4","9.0","48.2","41","7.2","4.5","-9999.0","-9999.0","90","East","9.0","5.6","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011530Z 09002MPS 050V120 9000 NSC 23/09 Q1020 R26/CLRD70 NOSIG"
"7:00 PM EEST on September 01, 2016","2016","09","01","19","00","Europe/Kiev","4:00 PM GMT on September 01, 2016","2016","09","01","16","00","UTC","20.0","68.0","10.0","50.0","52","10.8","6.7","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011600Z 09003MPS CAVOK 20/10 Q1020 R08/CLRD70 NOSIG"
"7:30 PM EEST on September 01, 2016","2016","09","01","19","30","Europe/Kiev","4:30 PM GMT on September 01, 2016","2016","09","01","16","30","UTC","19.0","66.2","10.0","50.0","56","7.2","4.5","-9999.0","-9999.0","120","ESE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011630Z 12002MPS CAVOK 19/10 Q1020 R08/CLRD70 NOSIG"
"8:00 PM EEST on September 01, 2016","2016","09","01","20","00","Europe/Kiev","5:00 PM GMT on September 01, 2016","2016","09","01","17","00","UTC","17.0","62.6","10.0","50.0","63","7.2","4.5","-9999.0","-9999.0","120","ESE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011700Z 12002MPS CAVOK 17/10 Q1020 R08/CLRD70 NOSIG"
"8:30 PM EEST on September 01, 2016","2016","09","01","20","30","Europe/Kiev","5:30 PM GMT on September 01, 2016","2016","09","01","17","30","UTC","16.0","60.8","10.0","50.0","68","7.2","4.5","-9999.0","-9999.0","110","ESE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011730Z 11002MPS CAVOK 16/10 Q1020 R08/CLRD70 NOSIG"
"9:00 PM EEST on September 01, 2016","2016","09","01","21","00","Europe/Kiev","6:00 PM GMT on September 01, 2016","2016","09","01","18","00","UTC","18","64","10","50","49","3.6","2.2","","","180","South","20","12","1021","30.14","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01181 33345 32998 01801 10177 20098 30008 40206 57002 333 10233 555 10016"
"9:00 PM EEST on September 01, 2016","2016","09","01","21","00","Europe/Kiev","6:00 PM GMT on September 01, 2016","2016","09","01","18","00","UTC","16.0","60.8","10.0","50.0","68","7.2","4.5","-9999.0","-9999.0","120","ESE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011800Z 12002MPS CAVOK 16/10 Q1020 R08/CLRD70 NOSIG"
"9:30 PM EEST on September 01, 2016","2016","09","01","21","30","Europe/Kiev","6:30 PM GMT on September 01, 2016","2016","09","01","18","30","UTC","15.0","59.0","10.0","50.0","72","3.6","2.2","-9999.0","-9999.0","140","SE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011830Z 14001MPS CAVOK 15/10 Q1020 R08/CLRD70 NOSIG"
"10:00 PM EEST on September 01, 2016","2016","09","01","22","00","Europe/Kiev","7:00 PM GMT on September 01, 2016","2016","09","01","19","00","UTC","14.0","57.2","10.0","50.0","77","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011900Z 00000MPS CAVOK 14/10 Q1020 R08/CLRD70 NOSIG"
"10:30 PM EEST on September 01, 2016","2016","09","01","22","30","Europe/Kiev","7:30 PM GMT on September 01, 2016","2016","09","01","19","30","UTC","14.0","57.2","10.0","50.0","77","3.6","2.2","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011930Z 07001MPS CAVOK 14/10 Q1020 R08/CLRD70 NOSIG"
"11:00 PM EEST on September 01, 2016","2016","09","01","23","00","Europe/Kiev","8:00 PM GMT on September 01, 2016","2016","09","01","20","00","UTC","12.0","53.6","10.0","50.0","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012000Z 00000MPS CAVOK 12/10 Q1020 R08/CLRD70 NOSIG"
"11:30 PM EEST on September 01, 2016","2016","09","01","23","30","Europe/Kiev","8:30 PM GMT on September 01, 2016","2016","09","01","20","30","UTC","13.0","55.4","9.0","48.2","77","3.6","2.2","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012030Z 08001MPS CAVOK 13/09 Q1020 R08/CLRD70 NOSIG"
"12:00 AM EEST on September 02, 2016","2016","09","02","00","00","Europe/Kiev","9:00 PM GMT on September 01, 2016","2016","09","01","21","00","UTC","15","59","10","49","61","3.6","2.2","","","200","SSW","20","12","1020","30.14","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01211 33345 42998 02001 10149 20095 30006 40205 57002 555 10013"
"12:00 AM EEST on September 02, 2016","2016","09","02","00","00","Europe/Kiev","9:00 PM GMT on September 01, 2016","2016","09","01","21","00","UTC","12.0","53.6","10.0","50.0","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012100Z 00000MPS CAVOK 12/10 Q1020 R08/CLRD70 NOSIG"
"12:30 AM EEST on September 02, 2016","2016","09","02","00","30","Europe/Kiev","9:30 PM GMT on September 01, 2016","2016","09","01","21","30","UTC","12.0","53.6","10.0","50.0","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012130Z 00000MPS CAVOK 12/10 Q1020 R08/CLRD70 NOSIG"
"1:00 AM EEST on September 02, 2016","2016","09","02","01","00","Europe/Kiev","10:00 PM GMT on September 01, 2016","2016","09","01","22","00","UTC","13.0","55.4","10.0","50.0","82","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012200Z VRB01MPS CAVOK 13/10 Q1020 R08/CLRD70 NOSIG"
"1:30 AM EEST on September 02, 2016","2016","09","02","01","30","Europe/Kiev","10:30 PM GMT on September 01, 2016","2016","09","01","22","30","UTC","12.0","53.6","9.0","48.2","82","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012230Z 00000MPS CAVOK 12/09 Q1020 R08/CLRD70 NOSIG"
