"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"12:00 AM EET on December 01, 2016","2016","12","01","00","00","Europe/Kiev","10:00 PM GMT on November 30, 2016","2016","11","30","22","00","UTC","-2.0","28.4","-3.0","26.6","93","14.4","8.9","-9999.0","-9999.0","230","SW","4.5","2.8","1013","29.92","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 302200Z 23004MPS 4500 -SN SCT010 OVC016 M02/M03 Q1013 R26/490150 TEMPO 2000 -SHSN BR SCT015CB"
"12:30 AM EET on December 01, 2016","2016","12","01","00","30","Europe/Kiev","10:30 PM GMT on November 30, 2016","2016","11","30","22","30","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 302230Z 24004MPS 4200 -SHSN FEW007 SCT018CB OVC021 M01/M03 Q1012 RESHSN R26/490150 TEMPO 2000 -SHSN BR SCT015CB"
"1:00 AM EET on December 01, 2016","2016","12","01","01","00","Europe/Kiev","11:00 PM GMT on November 30, 2016","2016","11","30","23","00","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","240","WSW","8.0","5.0","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 302300Z 24004MPS 8000 -SN SCT010 OVC019 M01/M03 Q1012 R26/490150 TEMPO 2000 -SHSN BR SCT015CB"
"1:30 AM EET on December 01, 2016","2016","12","01","01","30","Europe/Kiev","11:30 PM GMT on November 30, 2016","2016","11","30","23","30","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","240","WSW","9.0","5.6","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 302330Z 24004MPS 9000 -SN OVC020 M01/M03 Q1012 R26/490150 TEMPO 2000 -SHSN BR SCT015CB"
"1:42 AM EET on December 01, 2016","2016","12","01","01","42","Europe/Kiev","11:42 PM GMT on November 30, 2016","2016","11","30","23","42","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","240","WSW","1.7","1.1","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Snow Showers","snow","0","0","1","0","0","0","SPECI UKKK 302342Z 24004MPS 1700 R26/P2000D SHSN SCT011CB OVC022 M01/M03 Q1012 R26/490150 TEMPO 2000 -SHSN BR SCT015CB"
"2:00 AM EET on December 01, 2016","2016","12","01","02","00","Europe/Kiev","12:00 AM GMT on December 01, 2016","2016","12","01","00","00","UTC","-1","30","-2","28","89","10.8","6.7","","","250","WSW","4","2","1013","29.92","-999","-999","-9999","-9999","","","Light Snow","snow","0","0","1","0","0","0","AAXX 01001 33345 /1496 82503 11012 21022 39921 40131 57018 77172 8872/ 333 88712 555 1/102 69941"
"2:00 AM EET on December 01, 2016","2016","12","01","02","00","Europe/Kiev","12:00 AM GMT on December 01, 2016","2016","12","01","00","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","240","WSW","2.7","1.7","1011","29.86","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 010000Z 24004MPS 2700 -SHSN SCT007 BKN016CB OVC027 M01/M02 Q1011 RESHSN R26/490150 TEMPO 1000 SHSN SCT015CB"
"2:30 AM EET on December 01, 2016","2016","12","01","02","30","Europe/Kiev","12:30 AM GMT on December 01, 2016","2016","12","01","00","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","240","WSW","2.2","1.4","1011","29.86","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 010030Z 24004MPS 2200 -SHSN SCT008 BKN017CB OVC022 M01/M02 Q1011 R26/490150 TEMPO 1000 SHSN BKN007 SCT015CB"
"3:00 AM EET on December 01, 2016","2016","12","01","03","00","Europe/Kiev","1:00 AM GMT on December 01, 2016","2016","12","01","01","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","1.9","1.2","1011","29.86","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 010100Z 25004MPS 1900 SHSN SCT007 BKN021CB OVC026 M01/M02 Q1011 R26/590340 TEMPO 1000 SHSN BKN007 SCT015CB"
"3:20 AM EET on December 01, 2016","2016","12","01","03","20","Europe/Kiev","1:20 AM GMT on December 01, 2016","2016","12","01","01","20","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","250","WSW","1.9","1.2","1011","29.86","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Snow Showers","snow","0","0","1","0","0","0","SPECI UKKK 010120Z 25003MPS 1900 R26/P2000D SHSN SCT005 BKN021CB OVC026 M01/M02 Q1011 R26/590340 TEMPO 1000 SHSN BR BKN005 SCT015CB"
"3:30 AM EET on December 01, 2016","2016","12","01","03","30","Europe/Kiev","1:30 AM GMT on December 01, 2016","2016","12","01","01","30","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1011","29.86","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010130Z 24003MPS 3100 -SN SCT005 OVC010 M01/M02 Q1011 R26/590340 TEMPO 1000 SHSN BR BKN005 SCT015CB"
"4:00 AM EET on December 01, 2016","2016","12","01","04","00","Europe/Kiev","2:00 AM GMT on December 01, 2016","2016","12","01","02","00","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1011","29.86","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010200Z 25003MPS 4700 -SN BKN005 OVC011 M01/M02 Q1011 R26/590340 TEMPO 1000 SHSN BR BKN005 SCT015CB"
"4:30 AM EET on December 01, 2016","2016","12","01","04","30","Europe/Kiev","2:30 AM GMT on December 01, 2016","2016","12","01","02","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","8.0","5.0","1011","29.86","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 010230Z 25004MPS 8000 BKN005 OVC020 M01/M02 Q1011 R26/590340 TEMPO BKN004"
"5:00 AM EET on December 01, 2016","2016","12","01","05","00","Europe/Kiev","3:00 AM GMT on December 01, 2016","2016","12","01","03","00","UTC","-1","30","-2","29","92","10.8","6.7","","","280","West","4","2","1012","29.89","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 01031 33345 41396 82803 11012 21019 39911 40121 57010 71072 887// 333 88708 555 1/101"
"5:00 AM EET on December 01, 2016","2016","12","01","05","00","Europe/Kiev","3:00 AM GMT on December 01, 2016","2016","12","01","03","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","8.0","5.0","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010300Z 25004MPS 8000 -SN BKN006 OVC020 M01/M02 Q1010 R26/590340 TEMPO BKN004"
"5:30 AM EET on December 01, 2016","2016","12","01","05","30","Europe/Kiev","3:30 AM GMT on December 01, 2016","2016","12","01","03","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","260","West","8.0","5.0","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010330Z 26004MPS 8000 -SN BKN007 OVC021 M01/M02 Q1010 R26/590340 TEMPO BKN004"
"6:00 AM EET on December 01, 2016","2016","12","01","06","00","Europe/Kiev","4:00 AM GMT on December 01, 2016","2016","12","01","04","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","9.0","5.6","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010400Z 25004MPS 9000 -SN BKN007 OVC021 M01/M02 Q1010 R26/590340 TEMPO BKN004"
"6:30 AM EET on December 01, 2016","2016","12","01","06","30","Europe/Kiev","4:30 AM GMT on December 01, 2016","2016","12","01","04","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","9.0","5.6","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 010430Z 25004MPS 9000 OVC007 M01/M02 Q1010 R26/590340 TEMPO BKN004"
"7:00 AM EET on December 01, 2016","2016","12","01","07","00","Europe/Kiev","5:00 AM GMT on December 01, 2016","2016","12","01","05","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","6.0","3.7","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 010500Z 25004MPS 6000 -SHSN BKN007 BKN017CB M01/M02 Q1010 R26/590340 TEMPO 2000 -SHSN BR BKN005 SCT015CB"
"7:20 AM EET on December 01, 2016","2016","12","01","07","20","Europe/Kiev","5:20 AM GMT on December 01, 2016","2016","12","01","05","20","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","2.6","1.6","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","SPECI UKKK 010520Z 25004MPS 2600 -SHSN BR BKN004 BKN019CB M01/M02 Q1010 R26/590340 TEMPO 1000 SHSN BR BKN005 SCT015CB"
"7:30 AM EET on December 01, 2016","2016","12","01","07","30","Europe/Kiev","5:30 AM GMT on December 01, 2016","2016","12","01","05","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","3.0","1.9","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Light Snow Showers","snow","0","0","1","0","0","0","METAR UKKK 010530Z 25004MPS 3000 -SHSN BR SCT007 BKN015CB OVC033 M01/M02 Q1010 R26/590340 TEMPO 1000 SHSN BR BKN003 SCT015CB"
"8:00 AM EET on December 01, 2016","2016","12","01","08","00","Europe/Kiev","6:00 AM GMT on December 01, 2016","2016","12","01","06","00","UTC","-1","30","-2","29","92","7.2","4.5","","","260","West","4","2","1011","29.86","-999","-999","-9999","-9999","","","Light Snow","snow","0","0","1","0","0","0","AAXX 01061 33345 11396 82602 11009 21019 39902 40111 57009 69982 77172 8872/ 333 21035 47007 88709 555 1/101"
"8:00 AM EET on December 01, 2016","2016","12","01","08","00","Europe/Kiev","6:00 AM GMT on December 01, 2016","2016","12","01","06","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","250","WSW","8.0","5.0","1010","29.83","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010600Z 25004MPS 8000 BKN007 BKN027 M01/M02 Q1010 R26/590340 TEMPO 1000 SHSN BR BKN005 SCT015CB"
"8:30 AM EET on December 01, 2016","2016","12","01","08","30","Europe/Kiev","6:30 AM GMT on December 01, 2016","2016","12","01","06","30","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","240","WSW","8.0","5.0","1010","29.83","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 010630Z 24003MPS 8000 BKN008 OVC027 M01/M02 Q1010 R26/590340 NOSIG"
"9:00 AM EET on December 01, 2016","2016","12","01","09","00","Europe/Kiev","7:00 AM GMT on December 01, 2016","2016","12","01","07","00","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","230","SW","8.0","5.0","1010","29.83","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010700Z 23003MPS 8000 -SN BKN007 OVC022 M01/M02 Q1010 R26/590340 NOSIG"
"9:30 AM EET on December 01, 2016","2016","12","01","09","30","Europe/Kiev","7:30 AM GMT on December 01, 2016","2016","12","01","07","30","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","240","WSW","7.0","4.3","1009","29.80","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010730Z 24003MPS 7000 -SN BKN008 OVC022 M01/M02 Q1009 R26/810345 TEMPO 1500 SHSN BKN003 BKN012CB"
"10:00 AM EET on December 01, 2016","2016","12","01","10","00","Europe/Kiev","8:00 AM GMT on December 01, 2016","2016","12","01","08","00","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1009","29.80","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010800Z 24003MPS 200V270 4200 -SN BR BKN006 OVC026 M00/M02 Q1009 R26/810345 TEMPO 1500 SHSN BKN003 BKN012CB"
"10:30 AM EET on December 01, 2016","2016","12","01","10","30","Europe/Kiev","8:30 AM GMT on December 01, 2016","2016","12","01","08","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1009","29.80","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010830Z 23003MPS 4900 -SN BR BKN006 OVC027 M00/M01 Q1009 R26/810345 TEMPO 1000 SHSN BKN003 BKN012CB"
"11:00 AM EET on December 01, 2016","2016","12","01","11","00","Europe/Kiev","9:00 AM GMT on December 01, 2016","2016","12","01","09","00","UTC","-0","31","-2","29","91","7.2","4.5","","","240","WSW","2","1","1010","29.83","-999","-999","-9999","-9999","","","Snow","snow","0","0","1","0","0","0","AAXX 01091 33345 41395 82402 11003 21015 39893 40102 57009 77377 8872/ 333 88707 555 1/100"
"11:00 AM EET on December 01, 2016","2016","12","01","11","00","Europe/Kiev","9:00 AM GMT on December 01, 2016","2016","12","01","09","00","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1009","29.80","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010900Z 23003MPS 3600 -SN BR BKN007 OVC027 M00/M02 Q1009 R26/810345 TEMPO 1000 SHSN BKN003 BKN012CB"
"11:30 AM EET on December 01, 2016","2016","12","01","11","30","Europe/Kiev","9:30 AM GMT on December 01, 2016","2016","12","01","09","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","230","SW","1.9","1.2","1008","29.77","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 010930Z 23003MPS 1900 -SN BR BKN005 OVC022 M00/M01 Q1008 R26/810345 TEMPO 1000 SHSN BKN003 BKN012CB"
"11:34 AM EET on December 01, 2016","2016","12","01","11","34","Europe/Kiev","9:34 AM GMT on December 01, 2016","2016","12","01","09","34","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","2.2","1.4","1008","29.77","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","SPECI UKKK 010934Z 24003MPS 2200 -SN BR BKN004 OVC022 M00/M01 Q1008 R26/810345 TEMPO 1000 SHSN BKN003 BKN012CB"
"12:00 PM EET on December 01, 2016","2016","12","01","12","00","Europe/Kiev","10:00 AM GMT on December 01, 2016","2016","12","01","10","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","2.3","1.4","1008","29.77","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011000Z 24003MPS 2300 -SN BR BKN006 OVC027 M00/M01 Q1008 R26/810345 TEMPO BKN004"
"12:30 PM EET on December 01, 2016","2016","12","01","12","30","Europe/Kiev","10:30 AM GMT on December 01, 2016","2016","12","01","10","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","7.0","4.3","1008","29.77","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011030Z 24003MPS 200V270 7000 -SN BKN009 OVC027 00/M01 Q1008 R26/810345 NOSIG"
"1:00 PM EET on December 01, 2016","2016","12","01","13","00","Europe/Kiev","11:00 AM GMT on December 01, 2016","2016","12","01","11","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1007","29.74","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011100Z 24003MPS 210V270 3800 -SN BR BKN007 OVC027 00/M01 Q1007 R26/810345 NOSIG"
"1:30 PM EET on December 01, 2016","2016","12","01","13","30","Europe/Kiev","11:30 AM GMT on December 01, 2016","2016","12","01","11","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1007","29.74","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011130Z 25003MPS 210V270 4300 -SN BR BKN007 OVC020 00/M01 Q1007 R26/810345 NOSIG"
"2:00 PM EET on December 01, 2016","2016","12","01","14","00","Europe/Kiev","12:00 PM GMT on December 01, 2016","2016","12","01","12","00","UTC","0","32","-1","30","91","10.8","6.7","","","270","West","4","2","1008","29.78","-999","-999","-9999","-9999","","","Light Snow","snow","0","0","1","0","0","0","AAXX 01121 33345 /1396 82703 10002 21009 39874 40082 57019 77177 8872/ 333 88709 555 1/100 60011"
"2:00 PM EET on December 01, 2016","2016","12","01","14","00","Europe/Kiev","12:00 PM GMT on December 01, 2016","2016","12","01","12","00","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","250","WSW","7.0","4.3","1007","29.74","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011200Z 25004MPS 7000 -SN BKN008 OVC020 00/M01 Q1007 R26/810345 NOSIG"
"2:30 PM EET on December 01, 2016","2016","12","01","14","30","Europe/Kiev","12:30 PM GMT on December 01, 2016","2016","12","01","12","30","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","250","WSW","7.0","4.3","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011230Z 25004MPS 7000 -SN BKN007 OVC020 00/M01 Q1006 R26/810345 NOSIG"
"3:00 PM EET on December 01, 2016","2016","12","01","15","00","Europe/Kiev","1:00 PM GMT on December 01, 2016","2016","12","01","13","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","6.0","3.7","1006","29.71","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011300Z 24003MPS 6000 -SN BKN007 OVC020 00/M01 Q1006 R26/810345 NOSIG"
"3:30 PM EET on December 01, 2016","2016","12","01","15","30","Europe/Kiev","1:30 PM GMT on December 01, 2016","2016","12","01","13","30","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","240","WSW","5.0","3.1","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011330Z 24004MPS 5000 -SN BR BKN007 OVC023 00/M01 Q1006 R26/810345 TEMPO 1000 SHSN BKN003 BKN015CB"
"4:00 PM EET on December 01, 2016","2016","12","01","16","00","Europe/Kiev","2:00 PM GMT on December 01, 2016","2016","12","01","14","00","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","250","WSW","6.0","3.7","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011400Z 25004MPS 6000 -SN BKN006 OVC020 00/M01 Q1006 R26/810345 NOSIG"
"4:30 PM EET on December 01, 2016","2016","12","01","16","30","Europe/Kiev","2:30 PM GMT on December 01, 2016","2016","12","01","14","30","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","260","West","7.0","4.3","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011430Z 26004MPS 7000 -SN BKN007 OVC020 00/M01 Q1006 R26/810345 NOSIG"
"5:00 PM EET on December 01, 2016","2016","12","01","17","00","Europe/Kiev","3:00 PM GMT on December 01, 2016","2016","12","01","15","00","UTC","0","32","-1","30","91","10.8","6.7","","","290","WNW","4","2","1008","29.76","-999","-999","-9999","-9999","","","Light Snow","snow","0","0","1","0","0","0","AAXX 01151 33345 41396 82903 10002 21009 39868 40076 56006 72272 885// 333 87709 555 1/101"
"5:00 PM EET on December 01, 2016","2016","12","01","17","00","Europe/Kiev","3:00 PM GMT on December 01, 2016","2016","12","01","15","00","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","260","West","7.0","4.3","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011500Z 26004MPS 7000 -SN BKN006 OVC020 00/M01 Q1006 R26/810345 NOSIG"
"5:30 PM EET on December 01, 2016","2016","12","01","17","30","Europe/Kiev","3:30 PM GMT on December 01, 2016","2016","12","01","15","30","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","260","West","7.0","4.3","1006","29.71","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 011530Z 26004MPS 7000 BKN006 OVC027 00/M01 Q1006 R26/810345 NOSIG"
"6:00 PM EET on December 01, 2016","2016","12","01","18","00","Europe/Kiev","4:00 PM GMT on December 01, 2016","2016","12","01","16","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","260","West","6.0","3.7","1006","29.71","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 011600Z 26003MPS 6000 BKN006 OVC027 00/M01 Q1006 R26/810345 TEMPO BKN003"
"6:30 PM EET on December 01, 2016","2016","12","01","18","30","Europe/Kiev","4:30 PM GMT on December 01, 2016","2016","12","01","16","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","250","WSW","6.0","3.7","1006","29.71","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 011630Z 25003MPS 6000 BKN006 OVC030 00/M01 Q1006 R26/810345 TEMPO BKN003"
"7:00 PM EET on December 01, 2016","2016","12","01","19","00","Europe/Kiev","5:00 PM GMT on December 01, 2016","2016","12","01","17","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","6.0","3.7","1005","29.68","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 011700Z 24003MPS 6000 OVC019 00/M01 Q1005 R26/810345 TEMPO BKN003"
"7:30 PM EET on December 01, 2016","2016","12","01","19","30","Europe/Kiev","5:30 PM GMT on December 01, 2016","2016","12","01","17","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1005","29.68","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011730Z 24003MPS 4400 -SN BR SCT008 OVC026 00/M01 Q1005 R26/810345 TEMPO BKN003"
"8:00 PM EET on December 01, 2016","2016","12","01","20","00","Europe/Kiev","6:00 PM GMT on December 01, 2016","2016","12","01","18","00","UTC","0","32","-1","31","94","10.8","6.7","","","270","West","4","2","1006","29.72","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 01181 33345 11496 82703 10002 21006 39855 40063 58013 60022 71072 885// 333 10003 84713 555 1/101"
"8:00 PM EET on December 01, 2016","2016","12","01","20","00","Europe/Kiev","6:00 PM GMT on December 01, 2016","2016","12","01","18","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","240","WSW","5.0","3.1","1005","29.68","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011800Z 24003MPS 5000 -SN BR SCT008 OVC026 M00/M01 Q1005 R26/810345 TEMPO BKN003"
"8:30 PM EET on December 01, 2016","2016","12","01","20","30","Europe/Kiev","6:30 PM GMT on December 01, 2016","2016","12","01","18","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","230","SW","5.0","3.1","1005","29.68","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011830Z 23003MPS 5000 -SN BR SCT006 OVC026 M00/M01 Q1005 R26/810345 TEMPO BKN003"
"9:00 PM EET on December 01, 2016","2016","12","01","21","00","Europe/Kiev","7:00 PM GMT on December 01, 2016","2016","12","01","19","00","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","230","SW","5.0","3.1","1004","29.65","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011900Z 23003MPS 5000 -SN BR SCT006 OVC026 M00/M01 Q1004 R26/810345 TEMPO BKN005"
"9:30 PM EET on December 01, 2016","2016","12","01","21","30","Europe/Kiev","7:30 PM GMT on December 01, 2016","2016","12","01","19","30","UTC","0.0","32.0","-1.0","30.2","93","10.8","6.7","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1004","29.65","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 011930Z 23003MPS 4900 -SN BR SCT006 OVC026 M00/M01 Q1004 R26/810345 TEMPO BKN005"
