"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"9:00 AM EET on March 09, 2016","2016","03","09","09","00","Europe/Kiev","7:00 AM GMT on March 09, 2016","2016","03","09","07","00","UTC","7.0","44.6","5.0","41.0","87","10.8","6.7","-9999.0","-9999.0","130","SE","7.0","4.3","1017","30.04","4.9","40.8","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 090700Z 13003MPS 100V180 7000 SCT008 BKN076 07/05 Q1017 R08/190060 NOSIG"
"9:30 AM EET on March 09, 2016","2016","03","09","09","30","Europe/Kiev","7:30 AM GMT on March 09, 2016","2016","03","09","07","30","UTC","7.0","44.6","5.0","41.0","87","10.8","6.7","-9999.0","-9999.0","130","SE","9.0","5.6","1017","30.04","4.9","40.8","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 090730Z 13003MPS 110V170 9000 SCT013 BKN100 07/05 Q1017 R08/190060 NOSIG"
"10:00 AM EET on March 09, 2016","2016","03","09","10","00","Europe/Kiev","8:00 AM GMT on March 09, 2016","2016","03","09","08","00","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","130","SE","10.0","6.2","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 090800Z 13003MPS 100V160 9999 FEW011 SCT028CB BKN100 08/05 Q1017 R08/190060 NOSIG"
"10:30 AM EET on March 09, 2016","2016","03","09","10","30","Europe/Kiev","8:30 AM GMT on March 09, 2016","2016","03","09","08","30","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 090830Z 11003MPS 9000 FEW028CB BKN086 08/05 Q1017 R08/190060 NOSIG"
"11:00 AM EET on March 09, 2016","2016","03","09","11","00","Europe/Kiev","9:00 AM GMT on March 09, 2016","2016","03","09","09","00","UTC","8","46","5","41","77","10.8","6.7","","","130","SE","10","6","1017","30.04","-999","-999","-9999","-9999","","","Overcast","cloudy","0","0","0","0","0","0","AAXX 09091 33345 42497 81303 10080 20051 39969 40173 54000 886// 333 88715 555 11011"
"11:00 AM EET on March 09, 2016","2016","03","09","11","00","Europe/Kiev","9:00 AM GMT on March 09, 2016","2016","03","09","09","00","UTC","8.0","46.4","6.0","42.8","87","14.4","8.9","-9999.0","-9999.0","90","East","6.0","3.7","1016","30.01","5.6","42.0","-9999","-9999","-9999.00","-9999.00","Light Rain Showers","rain","0","1","0","0","0","0","METAR UKKK 090900Z 09004MPS 6000 -SHRA FEW014 SCT025CB BKN100 08/06 Q1016 R08/190060 NOSIG"
"11:30 AM EET on March 09, 2016","2016","03","09","11","30","Europe/Kiev","9:30 AM GMT on March 09, 2016","2016","03","09","09","30","UTC","8.0","46.4","6.0","42.8","87","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 090930Z 11003MPS 080V150 9000 FEW025CB SCT053 BKN100 08/06 Q1017 R08/290157 NOSIG"
"12:00 PM EET on March 09, 2016","2016","03","09","12","00","Europe/Kiev","10:00 AM GMT on March 09, 2016","2016","03","09","10","00","UTC","9.0","48.2","5.0","41.0","76","10.8","6.7","-9999.0","-9999.0","140","SE","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091000Z 14003MPS 110V180 9000 FEW015 BKN053 09/05 Q1017 R08/290157 NOSIG"
"12:30 PM EET on March 09, 2016","2016","03","09","12","30","Europe/Kiev","10:30 AM GMT on March 09, 2016","2016","03","09","10","30","UTC","9.0","48.2","5.0","41.0","76","14.4","8.9","-9999.0","-9999.0","150","SSE","10.0","6.2","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091030Z 15004MPS 120V190 9999 FEW016 BKN053 09/05 Q1017 R08/290157 NOSIG"
"1:00 PM EET on March 09, 2016","2016","03","09","13","00","Europe/Kiev","11:00 AM GMT on March 09, 2016","2016","03","09","11","00","UTC","9.0","48.2","6.0","42.8","82","7.2","4.5","-9999.0","-9999.0","130","SE","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091100Z 13002MPS 090V170 9000 SCT017 BKN053 09/06 Q1017 R08/290157 NOSIG"
"1:30 PM EET on March 09, 2016","2016","03","09","13","30","Europe/Kiev","11:30 AM GMT on March 09, 2016","2016","03","09","11","30","UTC","9.0","48.2","6.0","42.8","82","10.8","6.7","-9999.0","-9999.0","140","SE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091130Z 14003MPS 080V180 9999 BKN016 BKN049 09/06 Q1016 R08/290157 NOSIG"
"2:00 PM EET on March 09, 2016","2016","03","09","14","00","Europe/Kiev","12:00 PM GMT on March 09, 2016","2016","03","09","12","00","UTC","9","49","6","42","69","7.2","4.5","","","140","SE","20","12","1017","30.04","-999","-999","-9999","-9999","","","Overcast","cloudy","0","0","0","0","0","0","AAXX 09121 33345 32498 81402 10093 20056 39969 40172 54000 885// 333 88618 555 11012"
"2:00 PM EET on March 09, 2016","2016","03","09","14","00","Europe/Kiev","12:00 PM GMT on March 09, 2016","2016","03","09","12","00","UTC","9.0","48.2","6.0","42.8","82","14.4","8.9","-9999.0","-9999.0","120","ESE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091200Z 12004MPS 9999 BKN015 BKN049 09/06 Q1016 R08/290157 NOSIG"
"2:30 PM EET on March 09, 2016","2016","03","09","14","30","Europe/Kiev","12:30 PM GMT on March 09, 2016","2016","03","09","12","30","UTC","10.0","50.0","6.0","42.8","76","14.4","8.9","-9999.0","-9999.0","120","ESE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091230Z 12004MPS 090V180 9999 BKN017 BKN049 10/06 Q1016 R08/290157 NOSIG"
"3:00 PM EET on March 09, 2016","2016","03","09","15","00","Europe/Kiev","1:00 PM GMT on March 09, 2016","2016","03","09","13","00","UTC","10.0","50.0","6.0","42.8","76","10.8","6.7","-9999.0","-9999.0","150","SSE","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091300Z 15003MPS 100V200 9000 BKN018 BKN050 10/06 Q1017 R08/190060 NOSIG"
"3:30 PM EET on March 09, 2016","2016","03","09","15","30","Europe/Kiev","1:30 PM GMT on March 09, 2016","2016","03","09","13","30","UTC","10.0","50.0","6.0","42.8","76","10.8","6.7","-9999.0","-9999.0","120","ESE","7.0","4.3","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091330Z 12003MPS 080V150 7000 BKN018 BKN050 10/06 Q1016 R08/190060 NOSIG"
"4:00 PM EET on March 09, 2016","2016","03","09","16","00","Europe/Kiev","2:00 PM GMT on March 09, 2016","2016","03","09","14","00","UTC","10.0","50.0","6.0","42.8","76","7.2","4.5","-9999.0","-9999.0","130","SE","5.0","3.1","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Smoke","hazy","0","0","0","0","0","0","METAR UKKK 091400Z 13002MPS 090V190 5000 FU BKN023 BKN050 10/06 Q1016 R08/190060 NOSIG"
"4:30 PM EET on March 09, 2016","2016","03","09","16","30","Europe/Kiev","2:30 PM GMT on March 09, 2016","2016","03","09","14","30","UTC","10.0","50.0","6.0","42.8","76","7.2","4.5","-9999.0","-9999.0","140","SE","8.0","5.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091430Z 14002MPS 110V180 8000 OVC028 10/06 Q1016 R08/190060 NOSIG"
"5:00 PM EET on March 09, 2016","2016","03","09","17","00","Europe/Kiev","3:00 PM GMT on March 09, 2016","2016","03","09","15","00","UTC","10","50","6","42","67","0.0","0.0","","","","","20","12","1017","30.03","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 09151 33345 42498 70000 10099 20058 39967 40169 58002 87500 333 87619 555 11010"
"5:00 PM EET on March 09, 2016","2016","03","09","17","00","Europe/Kiev","3:00 PM GMT on March 09, 2016","2016","03","09","15","00","UTC","10.0","50.0","6.0","42.8","76","7.2","4.5","-9999.0","-9999.0","120","ESE","7.0","4.3","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091500Z 12002MPS 7000 BKN029 10/06 Q1016 R08/190060 NOSIG"
"5:30 PM EET on March 09, 2016","2016","03","09","17","30","Europe/Kiev","3:30 PM GMT on March 09, 2016","2016","03","09","15","30","UTC","10.0","50.0","6.0","42.8","76","3.6","2.2","-9999.0","-9999.0","0","Variable","7.0","4.3","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091530Z VRB01MPS 7000 BKN027 10/06 Q1017 R08/190060 NOSIG"
"6:00 PM EET on March 09, 2016","2016","03","09","18","00","Europe/Kiev","4:00 PM GMT on March 09, 2016","2016","03","09","16","00","UTC","10.0","50.0","6.0","42.8","76","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091600Z 00000MPS 9000 OVC027 10/06 Q1017 R08/190060 NOSIG"
"6:30 PM EET on March 09, 2016","2016","03","09","18","30","Europe/Kiev","4:30 PM GMT on March 09, 2016","2016","03","09","16","30","UTC","9.0","48.2","6.0","42.8","82","0.0","0.0","-9999.0","-9999.0","0","North","8.0","5.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091630Z 00000MPS 8000 OVC029 09/06 Q1017 R08/190060 NOSIG"
"7:00 PM EET on March 09, 2016","2016","03","09","19","00","Europe/Kiev","5:00 PM GMT on March 09, 2016","2016","03","09","17","00","UTC","9.0","48.2","6.0","42.8","82","0.0","0.0","-9999.0","-9999.0","0","North","7.0","4.3","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091700Z 00000MPS 7000 OVC032 09/06 Q1017 R08/190060 NOSIG"
"7:30 PM EET on March 09, 2016","2016","03","09","19","30","Europe/Kiev","5:30 PM GMT on March 09, 2016","2016","03","09","17","30","UTC","7.0","44.6","5.0","41.0","87","7.2","4.5","-9999.0","-9999.0","50","NE","6.0","3.7","1017","30.04","5.7","42.3","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091730Z 05002MPS 6000 OVC030 07/05 Q1017 R08/190060 NOSIG"
"8:00 PM EET on March 09, 2016","2016","03","09","20","00","Europe/Kiev","6:00 PM GMT on March 09, 2016","2016","03","09","18","00","UTC","9","48","6","42","73","3.6","2.2","","","110","ESE","10","6","1018","30.06","-999","-999","-9999","-9999","","","Overcast","cloudy","0","0","0","0","0","0","AAXX 09181 33345 32597 81101 10087 20056 39974 40177 53007 885// 333 10103 88620 555 11007"
"8:00 PM EET on March 09, 2016","2016","03","09","20","00","Europe/Kiev","6:00 PM GMT on March 09, 2016","2016","03","09","18","00","UTC","8.0","46.4","6.0","42.8","87","7.2","4.5","-9999.0","-9999.0","80","East","5.0","3.1","1017","30.04","6.9","44.4","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091800Z 08002MPS 5000 BR OVC030 08/06 Q1017 R08/190060 NOSIG"
"8:30 PM EET on March 09, 2016","2016","03","09","20","30","Europe/Kiev","6:30 PM GMT on March 09, 2016","2016","03","09","18","30","UTC","9.0","48.2","6.0","42.8","82","7.2","4.5","-9999.0","-9999.0","100","East","5.0","3.1","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091830Z 10002MPS 5000 BR OVC031 09/06 Q1017 R08/190060 TEMPO 1000 BR BKN003"
"9:00 PM EET on March 09, 2016","2016","03","09","21","00","Europe/Kiev","7:00 PM GMT on March 09, 2016","2016","03","09","19","00","UTC","9.0","48.2","6.0","42.8","82","10.8","6.7","-9999.0","-9999.0","90","East","8.0","5.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 091900Z 09003MPS 8000 OVC035 09/06 Q1017 R08/190060 TEMPO 1000 BR BKN003"
"9:30 PM EET on March 09, 2016","2016","03","09","21","30","Europe/Kiev","7:30 PM GMT on March 09, 2016","2016","03","09","19","30","UTC","9.0","48.2","5.0","41.0","76","10.8","6.7","-9999.0","-9999.0","100","East","6.0","3.7","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 091930Z 10003MPS 6000 BKN036 09/05 Q1017 R08/190060 NOSIG"
"10:00 PM EET on March 09, 2016","2016","03","09","22","00","Europe/Kiev","8:00 PM GMT on March 09, 2016","2016","03","09","20","00","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","100","East","8.0","5.0","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 092000Z 10003MPS 8000 BKN042 08/05 Q1017 R08/190060 NOSIG"
"10:30 PM EET on March 09, 2016","2016","03","09","22","30","Europe/Kiev","8:30 PM GMT on March 09, 2016","2016","03","09","20","30","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","100","East","8.0","5.0","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 092030Z 10003MPS 8000 BKN041 08/05 Q1017 R08/190060 NOSIG"
"11:00 PM EET on March 09, 2016","2016","03","09","23","00","Europe/Kiev","9:00 PM GMT on March 09, 2016","2016","03","09","21","00","UTC","8","46","5","41","77","3.6","2.2","","","80","East","10","6","1018","30.06","-999","-999","-9999","-9999","","","Overcast","cloudy","0","0","0","0","0","0","AAXX 09211 33345 42497 80801 10075 20050 39974 40178 54000 886// 333 88713 555 11006"
"11:00 PM EET on March 09, 2016","2016","03","09","23","00","Europe/Kiev","9:00 PM GMT on March 09, 2016","2016","03","09","21","00","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","100","East","7.0","4.3","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 092100Z 10003MPS 7000 SCT041 BKN200 08/05 Q1017 R08/190060 NOSIG"
"11:30 PM EET on March 09, 2016","2016","03","09","23","30","Europe/Kiev","9:30 PM GMT on March 09, 2016","2016","03","09","21","30","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 092130Z 11003MPS 9000 SCT042 BKN200 08/05 Q1017 R08/190060 NOSIG"
"12:00 AM EET on March 10, 2016","2016","03","10","00","00","Europe/Kiev","10:00 PM GMT on March 09, 2016","2016","03","09","22","00","UTC","8.0","46.4","5.0","41.0","81","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 092200Z 11003MPS 9000 BKN053 08/05 Q1017 R08/190060 NOSIG"
"12:30 AM EET on March 10, 2016","2016","03","10","00","30","Europe/Kiev","10:30 PM GMT on March 09, 2016","2016","03","09","22","30","UTC","7.0","44.6","4.0","39.2","81","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","4.9","40.8","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 092230Z 11003MPS 9000 SCT046 07/04 Q1017 R08/190060 NOSIG"
"1:00 AM EET on March 10, 2016","2016","03","10","01","00","Europe/Kiev","11:00 PM GMT on March 09, 2016","2016","03","09","23","00","UTC","6.0","42.8","4.0","39.2","87","10.8","6.7","-9999.0","-9999.0","100","East","7.0","4.3","1017","30.04","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 092300Z 10003MPS 7000 SKC 06/04 Q1017 R08/190060 NOSIG"
"1:30 AM EET on March 10, 2016","2016","03","10","01","30","Europe/Kiev","11:30 PM GMT on March 09, 2016","2016","03","09","23","30","UTC","5.0","41.0","4.0","39.2","93","10.8","6.7","-9999.0","-9999.0","90","East","6.0","3.7","1017","30.04","2.5","36.5","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 092330Z 09003MPS 6000 SKC 05/04 Q1017 R08/190060 NOSIG"
"2:00 AM EET on March 10, 2016","2016","03","10","02","00","Europe/Kiev","12:00 AM GMT on March 10, 2016","2016","03","10","00","00","UTC","6","42","4","38","83","3.6","2.2","","","80","East","10","6","1018","30.07","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 10001 33345 32997 00801 10057 20036 39975 40181 53001 555 11003"
"2:00 AM EET on March 10, 2016","2016","03","10","02","00","Europe/Kiev","12:00 AM GMT on March 10, 2016","2016","03","10","00","00","UTC","4.0","39.2","3.0","37.4","93","10.8","6.7","-9999.0","-9999.0","100","East","5.0","3.1","1017","30.04","1.3","34.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 100000Z 10003MPS 5000 BR SKC 04/03 Q1017 R08/190060 NOSIG"
"2:30 AM EET on March 10, 2016","2016","03","10","02","30","Europe/Kiev","12:30 AM GMT on March 10, 2016","2016","03","10","00","30","UTC","4.0","39.2","3.0","37.4","93","10.8","6.7","-9999.0","-9999.0","90","East","6.0","3.7","1017","30.04","1.3","34.4","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 100030Z 09003MPS 6000 SCT100 04/03 Q1017 R08/190060 NOSIG"
"3:00 AM EET on March 10, 2016","2016","03","10","03","00","Europe/Kiev","1:00 AM GMT on March 10, 2016","2016","03","10","01","00","UTC","6.0","42.8","4.0","39.2","87","7.2","4.5","-9999.0","-9999.0","100","East","7.0","4.3","1017","30.04","4.5","40.2","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 100100Z 10002MPS 7000 SCT100 06/04 Q1017 R08/190060 NOSIG"
"3:30 AM EET on March 10, 2016","2016","03","10","03","30","Europe/Kiev","1:30 AM GMT on March 10, 2016","2016","03","10","01","30","UTC","6.0","42.8","4.0","39.2","87","14.4","8.9","-9999.0","-9999.0","100","East","6.0","3.7","1017","30.04","3.1","37.6","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100130Z 10004MPS 6000 NSC 06/04 Q1017 R08/190060 NOSIG"
"4:00 AM EET on March 10, 2016","2016","03","10","04","00","Europe/Kiev","2:00 AM GMT on March 10, 2016","2016","03","10","02","00","UTC","6.0","42.8","4.0","39.2","87","10.8","6.7","-9999.0","-9999.0","100","East","6.0","3.7","1017","30.04","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100200Z 10003MPS 6000 NSC 06/04 Q1017 R08/190060 NOSIG"
"4:30 AM EET on March 10, 2016","2016","03","10","04","30","Europe/Kiev","2:30 AM GMT on March 10, 2016","2016","03","10","02","30","UTC","6.0","42.8","5.0","41.0","93","10.8","6.7","-9999.0","-9999.0","100","East","6.0","3.7","1017","30.04","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100230Z 10003MPS 6000 NSC 06/05 Q1017 R08/190060 NOSIG"
"5:00 AM EET on March 10, 2016","2016","03","10","05","00","Europe/Kiev","3:00 AM GMT on March 10, 2016","2016","03","10","03","00","UTC","5","42","4","39","83","3.6","2.2","","","120","ESE","4","2","1019","30.08","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10031 33345 41496 61201 10054 20037 39980 40186 52005 71011 86500 333 86618 555 11004"
"5:00 AM EET on March 10, 2016","2016","03","10","05","00","Europe/Kiev","3:00 AM GMT on March 10, 2016","2016","03","10","03","00","UTC","6.0","42.8","4.0","39.2","87","10.8","6.7","-9999.0","-9999.0","90","East","6.0","3.7","1017","30.04","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100300Z 09003MPS 6000 NSC 06/04 Q1017 R08/190060 NOSIG"
"5:30 AM EET on March 10, 2016","2016","03","10","05","30","Europe/Kiev","3:30 AM GMT on March 10, 2016","2016","03","10","03","30","UTC","6.0","42.8","4.0","39.2","87","7.2","4.5","-9999.0","-9999.0","90","East","6.0","3.7","1018","30.06","4.5","40.2","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100330Z 09002MPS 080V140 6000 NSC 06/04 Q1018 R08/190060 NOSIG"
"6:00 AM EET on March 10, 2016","2016","03","10","06","00","Europe/Kiev","4:00 AM GMT on March 10, 2016","2016","03","10","04","00","UTC","5.0","41.0","4.0","39.2","93","7.2","4.5","-9999.0","-9999.0","90","East","6.0","3.7","1018","30.06","3.4","38.1","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100400Z 09002MPS 6000 NSC 05/04 Q1018 R08/190060 NOSIG"
"6:30 AM EET on March 10, 2016","2016","03","10","06","30","Europe/Kiev","4:30 AM GMT on March 10, 2016","2016","03","10","04","30","UTC","5.0","41.0","4.0","39.2","93","10.8","6.7","-9999.0","-9999.0","90","East","6.0","3.7","1018","30.06","2.5","36.5","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100430Z 09003MPS 6000 NSC 05/04 Q1018 R08/190060 NOSIG"
"7:00 AM EET on March 10, 2016","2016","03","10","07","00","Europe/Kiev","5:00 AM GMT on March 10, 2016","2016","03","10","05","00","UTC","5.0","41.0","4.0","39.2","93","10.8","6.7","-9999.0","-9999.0","90","East","6.0","3.7","1018","30.06","2.5","36.5","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100500Z 09003MPS 6000 NSC 05/04 Q1018 R08/190060 NOSIG"
"7:30 AM EET on March 10, 2016","2016","03","10","07","30","Europe/Kiev","5:30 AM GMT on March 10, 2016","2016","03","10","05","30","UTC","6.0","42.8","4.0","39.2","87","10.8","6.7","-9999.0","-9999.0","100","East","7.0","4.3","1019","30.09","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100530Z 10003MPS 7000 NSC 06/04 Q1019 R08/190060 NOSIG"
"8:00 AM EET on March 10, 2016","2016","03","10","08","00","Europe/Kiev","6:00 AM GMT on March 10, 2016","2016","03","10","06","00","UTC","6","42","4","39","83","7.2","4.5","","","120","ESE","4","2","1020","30.12","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10061 33345 31496 01202 10056 20037 39994 40200 52014 71011 333 20049 555 11005"
"8:00 AM EET on March 10, 2016","2016","03","10","08","00","Europe/Kiev","6:00 AM GMT on March 10, 2016","2016","03","10","06","00","UTC","6.0","42.8","4.0","39.2","87","10.8","6.7","-9999.0","-9999.0","100","East","8.0","5.0","1019","30.09","3.7","38.7","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100600Z 10003MPS 8000 NSC 06/04 Q1019 R08/190060 NOSIG"
"8:30 AM EET on March 10, 2016","2016","03","10","08","30","Europe/Kiev","6:30 AM GMT on March 10, 2016","2016","03","10","06","30","UTC","7.0","44.6","4.0","39.2","81","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1019","30.09","4.9","40.8","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100630Z 11003MPS 9000 NSC 07/04 Q1019 R08/190060 NOSIG"
"9:00 AM EET on March 10, 2016","2016","03","10","09","00","Europe/Kiev","7:00 AM GMT on March 10, 2016","2016","03","10","07","00","UTC","8.0","46.4","4.0","39.2","76","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1019","30.09","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 100700Z 10003MPS CAVOK 08/04 Q1019 R08/190060 NOSIG"
"9:30 AM EET on March 10, 2016","2016","03","10","09","30","Europe/Kiev","7:30 AM GMT on March 10, 2016","2016","03","10","07","30","UTC","8.0","46.4","4.0","39.2","76","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1019","30.09","6.1","43.0","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 100730Z 10003MPS CAVOK 08/04 Q1019 R08/190060 NOSIG"
"10:00 AM EET on March 10, 2016","2016","03","10","10","00","Europe/Kiev","8:00 AM GMT on March 10, 2016","2016","03","10","08","00","UTC","9.0","48.2","4.0","39.2","71","10.8","6.7","-9999.0","-9999.0","90","East","9.0","5.6","1019","30.09","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100800Z 09003MPS 9000 NSC 09/04 Q1019 R08/190060 NOSIG"
"10:30 AM EET on March 10, 2016","2016","03","10","10","30","Europe/Kiev","8:30 AM GMT on March 10, 2016","2016","03","10","08","30","UTC","9.0","48.2","4.0","39.2","71","14.4","8.9","-9999.0","-9999.0","80","East","8.0","5.0","1019","30.09","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 100830Z 08004MPS 8000 NSC 09/04 Q1019 R08/190060 NOSIG"
