"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"11:00 AM EET on January 10, 2016","2016","01","10","11","00","Europe/Kiev","9:00 AM GMT on January 10, 2016","2016","01","10","09","00","UTC","1","33","-1","31","88","3.6","2.2","","","70","ENE","4","2","1014","29.96","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10091 33345 41996 80701 10007 21007 39936 40145 52008 71022 805// 555 1/100"
"11:00 AM EET on January 10, 2016","2016","01","10","11","00","Europe/Kiev","9:00 AM GMT on January 10, 2016","2016","01","10","09","00","UTC","0.0","32.0","-1.0","30.2","93","3.6","2.2","-9999.0","-9999.0","0","Variable","6.0","3.7","1013","29.92","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 100900Z VRB01MPS 6000 BKN016 BKN043 00/M01 Q1013 26810250 NOSIG"
"11:30 AM EET on January 10, 2016","2016","01","10","11","30","Europe/Kiev","9:30 AM GMT on January 10, 2016","2016","01","10","09","30","UTC","0.0","32.0","-1.0","30.2","93","3.6","2.2","-9999.0","-9999.0","80","East","8.0","5.0","1013","29.92","-999","-999","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 100930Z 08001MPS 8000 OVC021 00/M01 Q1013 08810250 NOSIG"
"12:00 PM EET on January 10, 2016","2016","01","10","12","00","Europe/Kiev","10:00 AM GMT on January 10, 2016","2016","01","10","10","00","UTC","1.0","33.8","-2.0","28.4","81","7.2","4.5","-9999.0","-9999.0","100","East","10.0","6.2","1013","29.92","-1.3","29.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101000Z 10002MPS 9999 OVC021 01/M02 Q1013 08810250 NOSIG"
"12:30 PM EET on January 10, 2016","2016","01","10","12","30","Europe/Kiev","10:30 AM GMT on January 10, 2016","2016","01","10","10","30","UTC","1.0","33.8","-2.0","28.4","81","7.2","4.5","-9999.0","-9999.0","100","East","10.0","6.2","1012","29.89","-1.3","29.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101030Z 10002MPS 9999 OVC021 01/M02 Q1012 08810250 NOSIG"
"1:00 PM EET on January 10, 2016","2016","01","10","13","00","Europe/Kiev","11:00 AM GMT on January 10, 2016","2016","01","10","11","00","UTC","1.0","33.8","-2.0","28.4","81","10.8","6.7","-9999.0","-9999.0","90","East","10.0","6.2","1012","29.89","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101100Z 09003MPS 9999 OVC021 01/M02 Q1012 08810250 NOSIG"
"1:30 PM EET on January 10, 2016","2016","01","10","13","30","Europe/Kiev","11:30 AM GMT on January 10, 2016","2016","01","10","11","30","UTC","0.0","32.0","-2.0","28.4","87","14.4","8.9","-9999.0","-9999.0","80","East","8.0","5.0","1012","29.89","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101130Z 08004MPS 8000 FEW009 OVC027 00/M02 Q1012 08810250 NOSIG"
"2:00 PM EET on January 10, 2016","2016","01","10","14","00","Europe/Kiev","12:00 PM GMT on January 10, 2016","2016","01","10","12","00","UTC","1","33","-1","30","84","3.6","2.2","","","120","ESE","4","2","1014","29.94","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10121 33345 31496 81201 10006 21011 39929 40138 58007 71011 8572/ 333 85711"
"2:00 PM EET on January 10, 2016","2016","01","10","14","00","Europe/Kiev","12:00 PM GMT on January 10, 2016","2016","01","10","12","00","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","90","East","7.0","4.3","1012","29.89","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101200Z 09003MPS 7000 FEW009 OVC027 M00/M02 Q1012 08810250 NOSIG"
"2:30 PM EET on January 10, 2016","2016","01","10","14","30","Europe/Kiev","12:30 PM GMT on January 10, 2016","2016","01","10","12","30","UTC","0.0","32.0","-1.0","30.2","93","14.4","8.9","-9999.0","-9999.0","90","East","7.0","4.3","1012","29.89","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101230Z 09004MPS 7000 FEW008 OVC027 00/M01 Q1012 08810250 NOSIG"
"3:00 PM EET on January 10, 2016","2016","01","10","15","00","Europe/Kiev","1:00 PM GMT on January 10, 2016","2016","01","10","13","00","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","100","East","7.0","4.3","1012","29.89","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101300Z 10003MPS 7000 FEW009 OVC027 00/M02 Q1012 08810250 NOSIG"
"3:30 PM EET on January 10, 2016","2016","01","10","15","30","Europe/Kiev","1:30 PM GMT on January 10, 2016","2016","01","10","13","30","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","100","East","7.0","4.3","1012","29.89","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101330Z 10003MPS 7000 SCT008 OVC027 M00/M02 Q1012 08810250 NOSIG"
"4:00 PM EET on January 10, 2016","2016","01","10","16","00","Europe/Kiev","2:00 PM GMT on January 10, 2016","2016","01","10","14","00","UTC","0.0","32.0","-2.0","28.4","87","10.8","6.7","-9999.0","-9999.0","90","East","7.0","4.3","1012","29.89","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101400Z 09003MPS 7000 SCT009 OVC027 M00/M02 Q1012 08810250 NOSIG"
"4:30 PM EET on January 10, 2016","2016","01","10","16","30","Europe/Kiev","2:30 PM GMT on January 10, 2016","2016","01","10","14","30","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","80","East","8.0","5.0","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101430Z 08004MPS 8000 OVC007 M01/M02 Q1012 08290055 NOSIG"
"5:00 PM EET on January 10, 2016","2016","01","10","17","00","Europe/Kiev","3:00 PM GMT on January 10, 2016","2016","01","10","15","00","UTC","-1","30","-3","27","85","10.8","6.7","","","110","ESE","4","2","1014","29.94","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10151 33345 41496 81103 11011 21026 39927 40137 56002 71022 8672/ 333 86711 555 1/100"
"5:00 PM EET on January 10, 2016","2016","01","10","17","00","Europe/Kiev","3:00 PM GMT on January 10, 2016","2016","01","10","15","00","UTC","-1.0","30.2","-2.0","28.4","93","14.4","8.9","-9999.0","-9999.0","100","East","6.0","3.7","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101500Z 10004MPS 6000 OVC007 M01/M02 Q1012 08290055 NOSIG"
"5:30 PM EET on January 10, 2016","2016","01","10","17","30","Europe/Kiev","3:30 PM GMT on January 10, 2016","2016","01","10","15","30","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","100","East","6.0","3.7","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101530Z 10004MPS 6000 OVC007 M01/M03 Q1012 08290055 NOSIG"
"6:00 PM EET on January 10, 2016","2016","01","10","18","00","Europe/Kiev","4:00 PM GMT on January 10, 2016","2016","01","10","16","00","UTC","-1.0","30.2","-3.0","26.6","86","14.4","8.9","-9999.0","-9999.0","100","East","6.0","3.7","1012","29.89","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101600Z 10004MPS 6000 OVC007 M01/M03 Q1012 08290055 NOSIG"
"6:30 PM EET on January 10, 2016","2016","01","10","18","30","Europe/Kiev","4:30 PM GMT on January 10, 2016","2016","01","10","16","30","UTC","-2.0","28.4","-3.0","26.6","93","14.4","8.9","-9999.0","-9999.0","100","East","7.0","4.3","1012","29.89","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101630Z 10004MPS 7000 OVC007 M02/M03 Q1012 08290055 NOSIG"
"7:00 PM EET on January 10, 2016","2016","01","10","19","00","Europe/Kiev","5:00 PM GMT on January 10, 2016","2016","01","10","17","00","UTC","-2.0","28.4","-3.0","26.6","93","14.4","8.9","-9999.0","-9999.0","110","ESE","7.0","4.3","1012","29.89","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101700Z 11004MPS 080V140 7000 OVC008 M02/M03 Q1012 08290055 NOSIG"
"7:30 PM EET on January 10, 2016","2016","01","10","19","30","Europe/Kiev","5:30 PM GMT on January 10, 2016","2016","01","10","17","30","UTC","-2.0","28.4","-3.0","26.6","93","14.4","8.9","-9999.0","-9999.0","110","ESE","8.0","5.0","1011","29.86","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101730Z 11004MPS 8000 BKN008 OVC023 M02/M03 Q1011 08290055 NOSIG"
"8:00 PM EET on January 10, 2016","2016","01","10","20","00","Europe/Kiev","6:00 PM GMT on January 10, 2016","2016","01","10","18","00","UTC","-2","28","-4","25","85","10.8","6.7","","","120","ESE","4","2","1013","29.91","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10181 33345 31496 81203 11022 21037 39918 40129 58009 71022 886// 333 10011 88714 555 1/101"
"8:00 PM EET on January 10, 2016","2016","01","10","20","00","Europe/Kiev","6:00 PM GMT on January 10, 2016","2016","01","10","18","00","UTC","-2.0","28.4","-4.0","24.8","86","18.0","11.2","-9999.0","-9999.0","110","ESE","10.0","6.2","1011","29.86","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101800Z 11005MPS 9999 SCT009 OVC022 M02/M04 Q1011 08290055 NOSIG"
"8:30 PM EET on January 10, 2016","2016","01","10","20","30","Europe/Kiev","6:30 PM GMT on January 10, 2016","2016","01","10","18","30","UTC","-2.0","28.4","-4.0","24.8","86","14.4","8.9","-9999.0","-9999.0","100","East","10.0","6.2","1011","29.86","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101830Z 10004MPS 080V140 9999 SCT009 OVC023 M02/M04 Q1011 08290055 NOSIG"
"9:00 PM EET on January 10, 2016","2016","01","10","21","00","Europe/Kiev","7:00 PM GMT on January 10, 2016","2016","01","10","19","00","UTC","-2.0","28.4","-4.0","24.8","86","14.4","8.9","-9999.0","-9999.0","110","ESE","10.0","6.2","1011","29.86","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 101900Z 11004MPS 090V150 9999 OVC021 M02/M04 Q1011 08290055 NOSIG"
"9:30 PM EET on January 10, 2016","2016","01","10","21","30","Europe/Kiev","7:30 PM GMT on January 10, 2016","2016","01","10","19","30","UTC","-2.0","28.4","-4.0","24.8","86","14.4","8.9","-9999.0","-9999.0","100","East","10.0","6.2","1010","29.83","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 101930Z 10004MPS 9999 SCT010 BKN100 M02/M04 Q1010 08290055 NOSIG"
"10:00 PM EET on January 10, 2016","2016","01","10","22","00","Europe/Kiev","8:00 PM GMT on January 10, 2016","2016","01","10","20","00","UTC","-2.0","28.4","-4.0","24.8","86","18.0","11.2","-9999.0","-9999.0","100","East","10.0","6.2","1010","29.83","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 102000Z 10005MPS 9999 BKN008 BKN100 M02/M04 Q1010 08290055 NOSIG"
"10:30 PM EET on January 10, 2016","2016","01","10","22","30","Europe/Kiev","8:30 PM GMT on January 10, 2016","2016","01","10","20","30","UTC","-2.0","28.4","-3.0","26.6","93","21.6","13.4","-9999.0","-9999.0","110","ESE","9.0","5.6","1010","29.83","-8.0","17.6","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 102030Z 11006MPS 9000 BKN007 BKN100 M02/M03 Q1010 08290055 NOSIG"
"11:00 PM EET on January 10, 2016","2016","01","10","23","00","Europe/Kiev","9:00 PM GMT on January 10, 2016","2016","01","10","21","00","UTC","-2","28","-4","26","86","14.4","8.9","","","120","ESE","4","2","1012","29.88","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 10211 33345 41496 81204 11024 21036 39905 40116 57013 71022 886// 333 88710 555 1/101"
"11:00 PM EET on January 10, 2016","2016","01","10","23","00","Europe/Kiev","9:00 PM GMT on January 10, 2016","2016","01","10","21","00","UTC","-2.0","28.4","-3.0","26.6","93","14.4","8.9","-9999.0","-9999.0","110","ESE","9.0","5.6","1010","29.83","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 102100Z 11004MPS 9000 BKN006 BKN100 M02/M03 Q1010 08290055 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"11:30 PM EET on January 10, 2016","2016","01","10","23","30","Europe/Kiev","9:30 PM GMT on January 10, 2016","2016","01","10","21","30","UTC","-2.0","28.4","-3.0","26.6","93","18.0","11.2","-9999.0","-9999.0","100","East","8.0","5.0","1010","29.83","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 102130Z 10005MPS 8000 OVC005 M02/M03 Q1010 08290055 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"12:00 AM EET on January 11, 2016","2016","01","11","00","00","Europe/Kiev","10:00 PM GMT on January 10, 2016","2016","01","10","22","00","UTC","-2.0","28.4","-3.0","26.6","93","18.0","11.2","-9999.0","-9999.0","110","ESE","7.0","4.3","1009","29.80","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 102200Z 11005MPS 7000 OVC005 M02/M03 Q1009 08290055 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"12:30 AM EET on January 11, 2016","2016","01","11","00","30","Europe/Kiev","10:30 PM GMT on January 10, 2016","2016","01","10","22","30","UTC","-2.0","28.4","-3.0","26.6","93","18.0","11.2","-9999.0","-9999.0","100","East","5.0","3.1","1009","29.80","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 102230Z 10005MPS 5000 -SN BR OVC004 M02/M03 Q1009 08290055 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"1:00 AM EET on January 11, 2016","2016","01","11","01","00","Europe/Kiev","11:00 PM GMT on January 10, 2016","2016","01","10","23","00","UTC","-2.0","28.4","-3.0","26.6","93","18.0","11.2","-9999.0","-9999.0","100","East","3.5","2.2","1009","29.80","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 102300Z 10005MPS 3500 -SN BR OVC005 M02/M03 Q1009 08490250 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"1:30 AM EET on January 11, 2016","2016","01","11","01","30","Europe/Kiev","11:30 PM GMT on January 10, 2016","2016","01","10","23","30","UTC","-2.0","28.4","-3.0","26.6","93","18.0","11.2","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1009","29.80","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 102330Z 10005MPS 3300 -SN BR OVC005 M02/M03 Q1009 08490250 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"2:00 AM EET on January 11, 2016","2016","01","11","02","00","Europe/Kiev","12:00 AM GMT on January 11, 2016","2016","01","11","00","00","UTC","-3","27","-4","26","92","10.8","6.7","","","110","ESE","4","2","1011","29.85","-999","-999","-9999","-9999","","","Light Snow","snow","0","0","1","0","0","0","AAXX 11001 33345 /1496 81103 11026 21036 39897 40108 57008 77172 887// 333 88711 555 1/101 69961"
"2:00 AM EET on January 11, 2016","2016","01","11","02","00","Europe/Kiev","12:00 AM GMT on January 11, 2016","2016","01","11","00","00","UTC","-2.0","28.4","-3.0","26.6","93","21.6","13.4","-9999.0","-9999.0","100","East","1.3","0.8","1009","29.80","-8.0","17.6","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110000Z 10006MPS 1300 R08/P2000N SN BR OVC005 M02/M03 Q1009 08490250 TEMPO 1000 -FZRASN BR BKN003 BKN010CB"
"2:30 AM EET on January 11, 2016","2016","01","11","02","30","Europe/Kiev","12:30 AM GMT on January 11, 2016","2016","01","11","00","30","UTC","-2.0","28.4","-3.0","26.6","93","21.6","13.4","-9999.0","-9999.0","100","East","1.1","0.7","1008","29.77","-8.0","17.6","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110030Z 10006MPS 1100 R08/P2000D SN BR OVC005 M02/M03 Q1008 08490250 TEMPO 0600 -FZRASN BKN003 BKN010CB"
"3:00 AM EET on January 11, 2016","2016","01","11","03","00","Europe/Kiev","1:00 AM GMT on January 11, 2016","2016","01","11","01","00","UTC","-3.0","26.6","-3.0","26.6","100","21.6","13.4","-9999.0","-9999.0","100","East","1.2","0.7","1008","29.77","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110100Z 10006MPS 1200 R08/P2000D SN BR OVC005 M03/M03 Q1008 08490250 TEMPO 0600 SHSN FZFG BKN003 BKN010CB"
"3:30 AM EET on January 11, 2016","2016","01","11","03","30","Europe/Kiev","1:30 AM GMT on January 11, 2016","2016","01","11","01","30","UTC","-3.0","26.6","-3.0","26.6","100","21.6","13.4","-9999.0","-9999.0","100","East","1.3","0.8","1008","29.77","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110130Z 10006MPS 1300 R08/P2000U SN BR BKN005 OVC025 M03/M03 Q1008 08490250 TEMPO 0600 SHSN FZFG BKN003 BKN010CB"
"4:00 AM EET on January 11, 2016","2016","01","11","04","00","Europe/Kiev","2:00 AM GMT on January 11, 2016","2016","01","11","02","00","UTC","-3.0","26.6","-3.0","26.6","100","21.6","13.4","-9999.0","-9999.0","100","East","2.4","1.5","1008","29.77","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110200Z 10006MPS 2400 -SN BR BKN006 OVC023 M03/M03 Q1008 08490250 TEMPO 0600 SHSN FZFG BKN003 BKN010CB"
"4:30 AM EET on January 11, 2016","2016","01","11","04","30","Europe/Kiev","2:30 AM GMT on January 11, 2016","2016","01","11","02","30","UTC","-3.0","26.6","-4.0","24.8","93","21.6","13.4","-9999.0","-9999.0","100","East","2.8","1.7","1008","29.77","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110230Z 10006MPS 2800 -SN BR BKN006 OVC024 M03/M04 Q1008 08490250 TEMPO 1000 SHSN BKN004 BKN010CB"
"5:00 AM EET on January 11, 2016","2016","01","11","05","00","Europe/Kiev","3:00 AM GMT on January 11, 2016","2016","01","11","03","00","UTC","-3","26","-4","24","91","10.8","6.7","","","110","ESE","1","1","1009","29.81","-999","-999","-9999","-9999","","","Snow","snow","0","0","1","0","0","0","AAXX 11031 33345 41494 81103 11032 21042 39883 40094 57014 77377 887// 333 88710 555 1/101"
"5:00 AM EET on January 11, 2016","2016","01","11","05","00","Europe/Kiev","3:00 AM GMT on January 11, 2016","2016","01","11","03","00","UTC","-3.0","26.6","-4.0","24.8","93","25.2","15.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1007","29.74","-9.8","14.4","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110300Z 10007MPS 3300 -SN BR BKN005 OVC025 M03/M04 Q1007 08490250 TEMPO 2000 SHSN BR BKN004 BKN010CB"
"5:30 AM EET on January 11, 2016","2016","01","11","05","30","Europe/Kiev","3:30 AM GMT on January 11, 2016","2016","01","11","03","30","UTC","-3.0","26.6","-4.0","24.8","93","25.2","15.7","-9999.0","-9999.0","100","East","6.0","3.7","1007","29.74","-9.8","14.4","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110330Z 10007MPS 6000 -SN BKN007 OVC023 M03/M04 Q1007 08490345 TEMPO 2000 SHSN BR BKN004 BKN010CB"
"6:00 AM EET on January 11, 2016","2016","01","11","06","00","Europe/Kiev","4:00 AM GMT on January 11, 2016","2016","01","11","04","00","UTC","-3.0","26.6","-4.0","24.8","93","18.0","11.2","-9999.0","-9999.0","100","East","4.0","2.5","1008","29.77","-8.7","16.4","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110400Z 10005MPS 4000 -SN BR BKN007 OVC019 M03/M04 Q1008 08490345 TEMPO 2000 SHSN BR BKN004 BKN010CB"
"6:30 AM EET on January 11, 2016","2016","01","11","06","30","Europe/Kiev","4:30 AM GMT on January 11, 2016","2016","01","11","04","30","UTC","-3.0","26.6","-4.0","24.8","93","21.6","13.4","-9999.0","-9999.0","100","East","1.9","1.2","1008","29.77","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110430Z 10006MPS 1900 SN BR BKN004 OVC025 M03/M04 Q1008 08490345 TEMPO 1000 -SHSN BR BKN003 BKN010CB"
"7:00 AM EET on January 11, 2016","2016","01","11","07","00","Europe/Kiev","5:00 AM GMT on January 11, 2016","2016","01","11","05","00","UTC","-3.0","26.6","-4.0","24.8","93","21.6","13.4","-9999.0","-9999.0","100","East","1.1","0.7","1007","29.74","-9.3","15.3","-9999","-9999","-9999.00","-9999.00","Snow","snow","0","0","1","0","0","0","METAR UKKK 110500Z 10006MPS 1100 R08/P2000D SN BR BKN006 OVC021 M03/M04 Q1007 08850340 TEMPO 0400 SHSN FZFG BKN002 BKN010CB"
"7:30 AM EET on January 11, 2016","2016","01","11","07","30","Europe/Kiev","5:30 AM GMT on January 11, 2016","2016","01","11","05","30","UTC","-3.0","26.6","-4.0","24.8","93","18.0","11.2","-9999.0","-9999.0","100","East","2.5","1.6","1008","29.77","-8.7","16.4","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110530Z 10005MPS 2500 -SN BR SCT005 OVC022 M03/M04 Q1008 08850340 TEMPO 0400 SHSN FZFG BKN002 BKN010CB"
"8:00 AM EET on January 11, 2016","2016","01","11","08","00","Europe/Kiev","6:00 AM GMT on January 11, 2016","2016","01","11","06","00","UTC","-4","26","-5","24","86","7.2","4.5","","","100","East","1","1","1010","29.82","-999","-999","-9999","-9999","","","Snow","snow","0","0","1","0","0","0","AAXX 11061 33345 11494 81002 11036 21047 39886 40097 53003 60072 77377 887// 333 21036 47016 88710 555 1/101"
"8:00 AM EET on January 11, 2016","2016","01","11","08","00","Europe/Kiev","6:00 AM GMT on January 11, 2016","2016","01","11","06","00","UTC","-3.0","26.6","-4.0","24.8","93","14.4","8.9","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1008","29.77","-8.0","17.7","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110600Z 10004MPS 070V130 4100 -SN BR SCT006 OVC021 M03/M04 Q1008 08850340 TEMPO OVC005"
"8:30 AM EET on January 11, 2016","2016","01","11","08","30","Europe/Kiev","6:30 AM GMT on January 11, 2016","2016","01","11","06","30","UTC","-3.0","26.6","-4.0","24.8","93","18.0","11.2","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1008","29.77","-8.7","16.4","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110630Z 10005MPS 3400 -SN BR SCT009 OVC020 M03/M04 Q1008 08850340 NOSIG"
"9:00 AM EET on January 11, 2016","2016","01","11","09","00","Europe/Kiev","7:00 AM GMT on January 11, 2016","2016","01","11","07","00","UTC","-4.0","24.8","-5.0","23.0","93","21.6","13.4","-9999.0","-9999.0","100","East","2.8","1.7","1008","29.77","-10.5","13.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110700Z 10006MPS 2800 -SN BR SCT006 OVC023 M04/M05 Q1008 08850340 NOSIG"
"9:30 AM EET on January 11, 2016","2016","01","11","09","30","Europe/Kiev","7:30 AM GMT on January 11, 2016","2016","01","11","07","30","UTC","-4.0","24.8","-5.0","23.0","93","21.6","13.4","-9999.0","-9999.0","110","ESE","-9999.0","-9999.0","1007","29.74","-10.5","13.1","-9999","-9999","-9999.00","-9999.00","Light Snow","snow","0","0","1","0","0","0","METAR UKKK 110730Z 11006MPS 4300 -SN BR SCT007 OVC019 M04/M05 Q1007 08850340 NOSIG"
"10:00 AM EET on January 11, 2016","2016","01","11","10","00","Europe/Kiev","8:00 AM GMT on January 11, 2016","2016","01","11","08","00","UTC","-4.0","24.8","-5.0","23.0","93","18.0","11.2","-9999.0","-9999.0","110","ESE","10.0","6.2","1008","29.77","-9.9","14.2","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 110800Z 11005MPS 9999 OVC007 M04/M05 Q1008 08850340 NOSIG"
"10:30 AM EET on January 11, 2016","2016","01","11","10","30","Europe/Kiev","8:30 AM GMT on January 11, 2016","2016","01","11","08","30","UTC","-4.0","24.8","-5.0","23.0","93","21.6","13.4","-9999.0","-9999.0","100","East","10.0","6.2","1007","29.74","-10.5","13.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 110830Z 10006MPS 9999 OVC007 M04/M05 Q1007 08850340 NOSIG"
"11:00 AM EET on January 11, 2016","2016","01","11","11","00","Europe/Kiev","9:00 AM GMT on January 11, 2016","2016","01","11","09","00","UTC","-4","25","-5","23","87","10.8","6.7","","","120","ESE","10","6","1010","29.82","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 11091 33345 41497 81203 11040 21052 39884 40096 58002 70272 886// 333 88711 555 1/101"
"11:00 AM EET on January 11, 2016","2016","01","11","11","00","Europe/Kiev","9:00 AM GMT on January 11, 2016","2016","01","11","09","00","UTC","-4.0","24.8","-5.0","23.0","93","21.6","13.4","-9999.0","-9999.0","100","East","10.0","6.2","1007","29.74","-10.5","13.1","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 110900Z 10006MPS 9999 OVC007 M04/M05 Q1007 08850340 NOSIG"
