"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"12:00 AM EEST on July 01, 2016","2016","07","01","00","00","Europe/Kiev","9:00 PM GMT on June 30, 2016","2016","06","30","21","00","UTC","23","74","18","65","67","0.0","0.0","","","","","20","12","1014","29.96","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 30211 33345 42998 00000 10233 20184 39951 40143 52007 555 10022"
"12:00 AM EEST on July 01, 2016","2016","07","01","00","00","Europe/Kiev","9:00 PM GMT on June 30, 2016","2016","06","30","21","00","UTC","20.0","68.0","19.0","66.2","94","3.6","2.2","-9999.0","-9999.0","0","Variable","9.0","5.6","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302100Z VRB01MPS 9000 SKC 20/19 Q1015 R08/CLRD70 NOSIG"
"12:30 AM EEST on July 01, 2016","2016","07","01","00","30","Europe/Kiev","9:30 PM GMT on June 30, 2016","2016","06","30","21","30","UTC","21.0","69.8","19.0","66.2","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302130Z 00000MPS CAVOK 21/19 Q1015 R08/CLRD70 NOSIG"
"1:00 AM EEST on July 01, 2016","2016","07","01","01","00","Europe/Kiev","10:00 PM GMT on June 30, 2016","2016","06","30","22","00","UTC","22.0","71.6","18.0","64.4","78","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302200Z 25002MPS CAVOK 22/18 Q1015 R08/CLRD70 NOSIG"
"1:30 AM EEST on July 01, 2016","2016","07","01","01","30","Europe/Kiev","10:30 PM GMT on June 30, 2016","2016","06","30","22","30","UTC","21.0","69.8","18.0","64.4","83","3.6","2.2","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302230Z 27001MPS CAVOK 21/18 Q1015 R08/CLRD70 NOSIG"
"2:00 AM EEST on July 01, 2016","2016","07","01","02","00","Europe/Kiev","11:00 PM GMT on June 30, 2016","2016","06","30","23","00","UTC","20.0","68.0","18.0","64.4","88","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302300Z VRB01MPS CAVOK 20/18 Q1015 R08/CLRD70 NOSIG"
"2:30 AM EEST on July 01, 2016","2016","07","01","02","30","Europe/Kiev","11:30 PM GMT on June 30, 2016","2016","06","30","23","30","UTC","20.0","68.0","19.0","66.2","94","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302330Z VRB01MPS CAVOK 20/19 Q1015 R08/CLRD70 NOSIG"
"3:00 AM EEST on July 01, 2016","2016","07","01","03","00","Europe/Kiev","12:00 AM GMT on July 01, 2016","2016","07","01","00","00","UTC","22","71","19","65","78","0.0","0.0","","","","","20","12","1015","29.97","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01001 33345 32998 00000 10216 20186 39954 40147 52003 555 10020"
"3:00 AM EEST on July 01, 2016","2016","07","01","03","00","Europe/Kiev","12:00 AM GMT on July 01, 2016","2016","07","01","00","00","UTC","20.0","68.0","18.0","64.4","88","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010000Z VRB01MPS CAVOK 20/18 Q1015 R08/CLRD70 NOSIG"
"3:30 AM EEST on July 01, 2016","2016","07","01","03","30","Europe/Kiev","12:30 AM GMT on July 01, 2016","2016","07","01","00","30","UTC","19.0","66.2","18.0","64.4","94","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010030Z 00000MPS CAVOK 19/18 Q1015 R08/CLRD70 NOSIG"
"4:00 AM EEST on July 01, 2016","2016","07","01","04","00","Europe/Kiev","1:00 AM GMT on July 01, 2016","2016","07","01","01","00","UTC","19.0","66.2","19.0","66.2","100","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010100Z 00000MPS 9000 SKC 19/19 Q1015 R08/CLRD70 NOSIG"
"4:30 AM EEST on July 01, 2016","2016","07","01","04","30","Europe/Kiev","1:30 AM GMT on July 01, 2016","2016","07","01","01","30","UTC","19.0","66.2","18.0","64.4","94","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010130Z VRB01MPS CAVOK 19/18 Q1015 R08/CLRD70 NOSIG"
"5:00 AM EEST on July 01, 2016","2016","07","01","05","00","Europe/Kiev","2:00 AM GMT on July 01, 2016","2016","07","01","02","00","UTC","18.0","64.4","18.0","64.4","100","7.2","4.5","-9999.0","-9999.0","10","North","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010200Z 01002MPS CAVOK 18/18 Q1015 R08/CLRD70 NOSIG"
"5:30 AM EEST on July 01, 2016","2016","07","01","05","30","Europe/Kiev","2:30 AM GMT on July 01, 2016","2016","07","01","02","30","UTC","19.0","66.2","18.0","64.4","94","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1015","29.98","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010230Z 00000MPS CAVOK 19/18 Q1015 R08/CLRD70 NOSIG"
"6:00 AM EEST on July 01, 2016","2016","07","01","06","00","Europe/Kiev","3:00 AM GMT on July 01, 2016","2016","07","01","03","00","UTC","21","69","19","66","86","7.2","4.5","","","30","NNE","4","2","1015","29.99","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 01031 33345 41996 00302 10207 20188 39960 40154 52006 71000 555 10021"
"6:00 AM EEST on July 01, 2016","2016","07","01","06","00","Europe/Kiev","3:00 AM GMT on July 01, 2016","2016","07","01","03","00","UTC","20.0","68.0","19.0","66.2","94","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010300Z VRB01MPS CAVOK 20/19 Q1016 R08/CLRD70 NOSIG"
"6:30 AM EEST on July 01, 2016","2016","07","01","06","30","Europe/Kiev","3:30 AM GMT on July 01, 2016","2016","07","01","03","30","UTC","22.0","71.6","20.0","68.0","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010330Z 00000MPS CAVOK 22/20 Q1016 R08/CLRD70 NOSIG"
"7:00 AM EEST on July 01, 2016","2016","07","01","07","00","Europe/Kiev","4:00 AM GMT on July 01, 2016","2016","07","01","04","00","UTC","23.0","73.4","20.0","68.0","83","10.8","6.7","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010400Z 06003MPS CAVOK 23/20 Q1016 R08/CLRD70 NOSIG"
"7:30 AM EEST on July 01, 2016","2016","07","01","07","30","Europe/Kiev","4:30 AM GMT on July 01, 2016","2016","07","01","04","30","UTC","23.0","73.4","20.0","68.0","83","7.2","4.5","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010430Z 07002MPS CAVOK 23/20 Q1016 R08/CLRD70 NOSIG"
"8:00 AM EEST on July 01, 2016","2016","07","01","08","00","Europe/Kiev","5:00 AM GMT on July 01, 2016","2016","07","01","05","00","UTC","24.0","75.2","20.0","68.0","78","7.2","4.5","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010500Z 06002MPS 010V110 CAVOK 24/20 Q1016 R08/CLRD70 NOSIG"
"8:30 AM EEST on July 01, 2016","2016","07","01","08","30","Europe/Kiev","5:30 AM GMT on July 01, 2016","2016","07","01","05","30","UTC","25.0","77.0","20.0","68.0","74","14.4","8.9","-9999.0","-9999.0","40","NE","9.0","5.6","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 010530Z 04004MPS 010V070 9000 SCT026 25/20 Q1016 R08/CLRD70 NOSIG"
"9:00 AM EEST on July 01, 2016","2016","07","01","09","00","Europe/Kiev","6:00 AM GMT on July 01, 2016","2016","07","01","06","00","UTC","25","76","20","67","68","7.2","4.5","","","20","NNE","20","12","1016","29.99","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01061 33345 32698 50202 10247 20196 39965 40156 52005 84801 333 20205 555 10040"
"9:00 AM EEST on July 01, 2016","2016","07","01","09","00","Europe/Kiev","6:00 AM GMT on July 01, 2016","2016","07","01","06","00","UTC","25.0","77.0","19.0","66.2","69","10.8","6.7","-9999.0","-9999.0","40","NE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 010600Z 04003MPS 360V070 9999 SCT023 25/19 Q1016 R08/CLRD70 NOSIG"
"9:30 AM EEST on July 01, 2016","2016","07","01","09","30","Europe/Kiev","6:30 AM GMT on July 01, 2016","2016","07","01","06","30","UTC","26.0","78.8","19.0","66.2","65","14.4","8.9","-9999.0","-9999.0","30","NNE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010630Z 03004MPS 360V070 9999 BKN026 26/19 Q1016 R08/CLRD70 NOSIG"
"10:00 AM EEST on July 01, 2016","2016","07","01","10","00","Europe/Kiev","7:00 AM GMT on July 01, 2016","2016","07","01","07","00","UTC","26.0","78.8","19.0","66.2","65","10.8","6.7","-9999.0","-9999.0","30","NNE","10.0","6.2","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010700Z 03003MPS 330V060 9999 BKN029 26/19 Q1016 R08/CLRD70 NOSIG"
"10:30 AM EEST on July 01, 2016","2016","07","01","10","30","Europe/Kiev","7:30 AM GMT on July 01, 2016","2016","07","01","07","30","UTC","27.0","80.6","19.0","66.2","61","7.2","4.5","-9999.0","-9999.0","40","NE","10.0","6.2","1016","30.01","-999","-999","28.2","82.7","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010730Z 04002MPS 9999 BKN031 27/19 Q1016 R08/CLRD70 NOSIG"
"11:00 AM EEST on July 01, 2016","2016","07","01","11","00","Europe/Kiev","8:00 AM GMT on July 01, 2016","2016","07","01","08","00","UTC","27.0","80.6","19.0","66.2","61","10.8","6.7","-9999.0","-9999.0","40","NE","10.0","6.2","1016","30.01","-999","-999","28.2","82.7","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010800Z 04003MPS 350V100 9999 BKN031 27/19 Q1016 R08/CLRD70 NOSIG"
"11:30 AM EEST on July 01, 2016","2016","07","01","11","30","Europe/Kiev","8:30 AM GMT on July 01, 2016","2016","07","01","08","30","UTC","27.0","80.6","18.0","64.4","58","7.2","4.5","-9999.0","-9999.0","30","NNE","10.0","6.2","1016","30.01","-999","-999","27.9","82.3","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010830Z 03002MPS 360V090 9999 BKN043 27/18 Q1016 R08/CLRD70 NOSIG"
"12:00 PM EEST on July 01, 2016","2016","07","01","12","00","Europe/Kiev","9:00 AM GMT on July 01, 2016","2016","07","01","09","00","UTC","27","81","17","63","45","7.2","4.5","","","30","NNE","20","12","1016","30.00","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01091 33345 42598 60302 10274 20174 39969 40159 52004 86900 555 10051"
"12:00 PM EEST on July 01, 2016","2016","07","01","12","00","Europe/Kiev","9:00 AM GMT on July 01, 2016","2016","07","01","09","00","UTC","28.0","82.4","18.0","64.4","54","10.8","6.7","-9999.0","-9999.0","30","NNE","10.0","6.2","1016","30.01","-999","-999","28.8","83.9","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010900Z 03003MPS 340V140 9999 BKN040 28/18 Q1016 R08/CLRD70 NOSIG"
"12:30 PM EEST on July 01, 2016","2016","07","01","12","30","Europe/Kiev","9:30 AM GMT on July 01, 2016","2016","07","01","09","30","UTC","28.0","82.4","18.0","64.4","54","7.2","4.5","-9999.0","-9999.0","60","ENE","10.0","6.2","1016","30.01","-999","-999","28.8","83.9","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010930Z 06002MPS 360V110 9999 BKN040 28/18 Q1016 R08/CLRD70 NOSIG"
"1:00 PM EEST on July 01, 2016","2016","07","01","13","00","Europe/Kiev","10:00 AM GMT on July 01, 2016","2016","07","01","10","00","UTC","27.0","80.6","19.0","66.2","61","10.8","6.7","-9999.0","-9999.0","50","NE","10.0","6.2","1016","30.01","-999","-999","28.2","82.7","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011000Z 05003MPS 9999 BKN040 27/19 Q1016 R08/CLRD70 NOSIG"
"1:30 PM EEST on July 01, 2016","2016","07","01","13","30","Europe/Kiev","10:30 AM GMT on July 01, 2016","2016","07","01","10","30","UTC","27.0","80.6","18.0","64.4","58","10.8","6.7","-9999.0","-9999.0","40","NE","10.0","6.2","1016","30.01","-999","-999","27.9","82.3","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011030Z 04003MPS 350V100 9999 BKN045 27/18 Q1016 R08/CLRD70 NOSIG"
"2:00 PM EEST on July 01, 2016","2016","07","01","14","00","Europe/Kiev","11:00 AM GMT on July 01, 2016","2016","07","01","11","00","UTC","29.0","84.2","17.0","62.6","48","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1016","30.01","-999","-999","29.4","85.0","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011100Z 08003MPS 040V110 CAVOK 29/17 Q1016 R08/CLRD70 NOSIG"
"2:30 PM EEST on July 01, 2016","2016","07","01","14","30","Europe/Kiev","11:30 AM GMT on July 01, 2016","2016","07","01","11","30","UTC","30.0","86.0","19.0","66.2","51","7.2","4.5","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1016","30.01","-999","-999","31.2","88.2","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011130Z 08002MPS CAVOK 30/19 Q1016 R08/CLRD70 NOSIG"
"3:00 PM EEST on July 01, 2016","2016","07","01","15","00","Europe/Kiev","12:00 PM GMT on July 01, 2016","2016","07","01","12","00","UTC","29","84","17","62","38","7.2","4.5","","","40","NE","20","12","1015","29.99","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01121 33345 32598 60402 10288 20169 39964 40153 58005 86900 555 10053"
"3:00 PM EEST on July 01, 2016","2016","07","01","15","00","Europe/Kiev","12:00 PM GMT on July 01, 2016","2016","07","01","12","00","UTC","30.0","86.0","17.0","62.6","45","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1016","30.01","-999","-999","30.3","86.6","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011200Z VRB01MPS CAVOK 30/17 Q1016 R08/CLRD70 NOSIG"
"3:30 PM EEST on July 01, 2016","2016","07","01","15","30","Europe/Kiev","12:30 PM GMT on July 01, 2016","2016","07","01","12","30","UTC","30.0","86.0","18.0","64.4","48","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1016","30.01","-999","-999","30.7","87.3","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011230Z 10003MPS 070V130 CAVOK 30/18 Q1016 R08/CLRD70 NOSIG"
"4:00 PM EEST on July 01, 2016","2016","07","01","16","00","Europe/Kiev","1:00 PM GMT on July 01, 2016","2016","07","01","13","00","UTC","29.0","84.2","19.0","66.2","55","10.8","6.7","-9999.0","-9999.0","70","ENE","10.0","6.2","1016","30.01","-999","-999","30.3","86.6","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011300Z 07003MPS 010V110 9999 FEW030CB BKN050 29/19 Q1016 R08/CLRD70 NOSIG"
"4:30 PM EEST on July 01, 2016","2016","07","01","16","30","Europe/Kiev","1:30 PM GMT on July 01, 2016","2016","07","01","13","30","UTC","28.0","82.4","18.0","64.4","54","14.4","8.9","-9999.0","-9999.0","100","East","10.0","6.2","1016","30.01","-999","-999","28.8","83.9","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011330Z 10004MPS 9999 FEW030CB BKN050 28/18 Q1016 R08/CLRD70 NOSIG"
"5:00 PM EEST on July 01, 2016","2016","07","01","17","00","Europe/Kiev","2:00 PM GMT on July 01, 2016","2016","07","01","14","00","UTC","29.0","84.2","18.0","64.4","51","7.2","4.5","-9999.0","-9999.0","130","SE","10.0","6.2","1016","30.01","-999","-999","29.8","85.6","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011400Z 13002MPS 070V190 9999 FEW030CB BKN050 29/18 Q1016 R08/CLRD70 NOSIG"
"5:30 PM EEST on July 01, 2016","2016","07","01","17","30","Europe/Kiev","2:30 PM GMT on July 01, 2016","2016","07","01","14","30","UTC","28.0","82.4","17.0","62.6","51","10.8","6.7","-9999.0","-9999.0","70","ENE","10.0","6.2","1015","29.98","-999","-999","28.5","83.4","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011430Z 07003MPS 050V110 9999 SCT030CB BKN053 28/17 Q1015 R08/CLRD70 NOSIG"
"6:00 PM EEST on July 01, 2016","2016","07","01","18","00","Europe/Kiev","3:00 PM GMT on July 01, 2016","2016","07","01","15","00","UTC","28","83","17","63","40","7.2","4.5","","","130","SE","20","12","1015","29.98","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01151 33345 42598 61302 10284 20170 39962 40151 57002 82960 555 10044"
"6:00 PM EEST on July 01, 2016","2016","07","01","18","00","Europe/Kiev","3:00 PM GMT on July 01, 2016","2016","07","01","15","00","UTC","28.0","82.4","18.0","64.4","54","18.0","11.2","-9999.0","-9999.0","90","East","10.0","6.2","1016","30.01","-999","-999","28.8","83.9","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011500Z 09005MPS 9999 FEW030CB BKN053 28/18 Q1016 R08/CLRD70 TEMPO VRB09G16MPS 2000 TSRAGR BKN020CB"
"6:30 PM EEST on July 01, 2016","2016","07","01","18","30","Europe/Kiev","3:30 PM GMT on July 01, 2016","2016","07","01","15","30","UTC","28.0","82.4","18.0","64.4","54","14.4","8.9","-9999.0","-9999.0","100","East","10.0","6.2","1016","30.01","-999","-999","28.8","83.9","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 011530Z 10004MPS 9999 FEW030CB SCT053 28/18 Q1016 R08/CLRD70 TEMPO VRB09G16MPS 2000 TSRAGR BKN020CB"
"7:00 PM EEST on July 01, 2016","2016","07","01","19","00","Europe/Kiev","4:00 PM GMT on July 01, 2016","2016","07","01","16","00","UTC","28.0","82.4","17.0","62.6","51","7.2","4.5","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1016","30.01","-999","-999","28.5","83.4","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011600Z 10002MPS 080V140 CAVOK 28/17 Q1016 R08/CLRD70 TEMPO VRB09G16MPS 2000 TSRAGR BKN020CB"
"7:30 PM EEST on July 01, 2016","2016","07","01","19","30","Europe/Kiev","4:30 PM GMT on July 01, 2016","2016","07","01","16","30","UTC","27.0","80.6","17.0","62.6","54","10.8","6.7","-9999.0","-9999.0","130","SE","-9999.0","-9999.0","1016","30.01","-999","-999","27.7","81.8","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011630Z 13003MPS CAVOK 27/17 Q1016 R08/CLRD70 NOSIG"
"8:00 PM EEST on July 01, 2016","2016","07","01","20","00","Europe/Kiev","5:00 PM GMT on July 01, 2016","2016","07","01","17","00","UTC","27.0","80.6","18.0","64.4","58","10.8","6.7","-9999.0","-9999.0","130","SE","-9999.0","-9999.0","1016","30.01","-999","-999","27.9","82.3","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011700Z 13003MPS CAVOK 27/18 Q1016 R08/CLRD70 NOSIG"
"8:30 PM EEST on July 01, 2016","2016","07","01","20","30","Europe/Kiev","5:30 PM GMT on July 01, 2016","2016","07","01","17","30","UTC","26.0","78.8","18.0","64.4","61","10.8","6.7","-9999.0","-9999.0","120","ESE","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011730Z 12003MPS CAVOK 26/18 Q1016 R08/CLRD70 NOSIG"
"9:00 PM EEST on July 01, 2016","2016","07","01","21","00","Europe/Kiev","6:00 PM GMT on July 01, 2016","2016","07","01","18","00","UTC","26","78","17","63","51","0.0","0.0","","","","","20","12","1016","30.01","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01181 33345 32598 30000 10256 20173 39971 40162 53009 82930 333 10304 555 10028"
"9:00 PM EEST on July 01, 2016","2016","07","01","21","00","Europe/Kiev","6:00 PM GMT on July 01, 2016","2016","07","01","18","00","UTC","26.0","78.8","18.0","64.4","61","7.2","4.5","-9999.0","-9999.0","120","ESE","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011800Z 12002MPS CAVOK 26/18 Q1017 R08/CLRD70 NOSIG"
"9:30 PM EEST on July 01, 2016","2016","07","01","21","30","Europe/Kiev","6:30 PM GMT on July 01, 2016","2016","07","01","18","30","UTC","25.0","77.0","18.0","64.4","65","10.8","6.7","-9999.0","-9999.0","110","ESE","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011830Z 11003MPS 9000 NSC 25/18 Q1017 R08/CLRD70 NOSIG"
"10:00 PM EEST on July 01, 2016","2016","07","01","22","00","Europe/Kiev","7:00 PM GMT on July 01, 2016","2016","07","01","19","00","UTC","24.0","75.2","18.0","64.4","69","3.6","2.2","-9999.0","-9999.0","130","SE","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011900Z 13001MPS 9000 NSC 24/18 Q1017 R08/CLRD70 NOSIG"
"10:30 PM EEST on July 01, 2016","2016","07","01","22","30","Europe/Kiev","7:30 PM GMT on July 01, 2016","2016","07","01","19","30","UTC","23.0","73.4","19.0","66.2","78","7.2","4.5","-9999.0","-9999.0","120","ESE","9.0","5.6","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011930Z 12002MPS 9000 NSC 23/19 Q1018 R08/CLRD70 NOSIG"
"11:00 PM EEST on July 01, 2016","2016","07","01","23","00","Europe/Kiev","8:00 PM GMT on July 01, 2016","2016","07","01","20","00","UTC","22.0","71.6","19.0","66.2","83","3.6","2.2","-9999.0","-9999.0","100","East","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012000Z 10001MPS 9000 NSC 22/19 Q1017 R08/CLRD70 NOSIG"
"11:30 PM EEST on July 01, 2016","2016","07","01","23","30","Europe/Kiev","8:30 PM GMT on July 01, 2016","2016","07","01","20","30","UTC","21.0","69.8","19.0","66.2","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012030Z 00000MPS CAVOK 21/19 Q1018 R08/CLRD70 NOSIG"
"12:00 AM EEST on July 02, 2016","2016","07","02","00","00","Europe/Kiev","9:00 PM GMT on July 01, 2016","2016","07","01","21","00","UTC","23","73","18","64","65","0.0","0.0","","","","","20","12","1017","30.04","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01211 33345 42998 00000 10228 20175 39979 40172 52008 555 10023"
"12:00 AM EEST on July 02, 2016","2016","07","02","00","00","Europe/Kiev","9:00 PM GMT on July 01, 2016","2016","07","01","21","00","UTC","21.0","69.8","19.0","66.2","88","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012100Z 00000MPS 9000 NSC 21/19 Q1018 R08/CLRD70 NOSIG"
"12:30 AM EEST on July 02, 2016","2016","07","02","00","30","Europe/Kiev","9:30 PM GMT on July 01, 2016","2016","07","01","21","30","UTC","20.0","68.0","19.0","66.2","94","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012130Z 00000MPS 9000 NSC 20/19 Q1018 R08/CLRD70 NOSIG"
"1:00 AM EEST on July 02, 2016","2016","07","02","01","00","Europe/Kiev","10:00 PM GMT on July 01, 2016","2016","07","01","22","00","UTC","21.0","69.8","19.0","66.2","88","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012200Z 00000MPS CAVOK 21/19 Q1018 R08/CLRD70 NOSIG"
