"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"12:00 AM EEST on October 01, 2016","2016","10","01","00","00","Europe/Kiev","9:00 PM GMT on September 30, 2016","2016","09","30","21","00","UTC","19","66","11","52","51","10.8","6.7","","","260","West","20","12","1016","30.02","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 30211 33345 42998 52603 10188 20111 39968 40164 52005 83031 555 10014"
"12:00 AM EEST on October 01, 2016","2016","10","01","00","00","Europe/Kiev","9:00 PM GMT on September 30, 2016","2016","09","30","21","00","UTC","17.0","62.6","11.0","51.8","68","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302100Z 25002MPS CAVOK 17/11 Q1016 R26/CLRD70 NOSIG"
"12:30 AM EEST on October 01, 2016","2016","10","01","00","30","Europe/Kiev","9:30 PM GMT on September 30, 2016","2016","09","30","21","30","UTC","16.0","60.8","11.0","51.8","72","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302130Z 25002MPS 220V290 CAVOK 16/11 Q1017 R26/CLRD70 NOSIG"
"1:00 AM EEST on October 01, 2016","2016","10","01","01","00","Europe/Kiev","10:00 PM GMT on September 30, 2016","2016","09","30","22","00","UTC","15.0","59.0","11.0","51.8","77","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302200Z 25002MPS CAVOK 15/11 Q1017 R26/CLRD70 NOSIG"
"1:30 AM EEST on October 01, 2016","2016","10","01","01","30","Europe/Kiev","10:30 PM GMT on September 30, 2016","2016","09","30","22","30","UTC","14.0","57.2","11.0","51.8","82","7.2","4.5","-9999.0","-9999.0","260","West","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302230Z 26002MPS CAVOK 14/11 Q1017 R26/CLRD70 NOSIG"
"2:00 AM EEST on October 01, 2016","2016","10","01","02","00","Europe/Kiev","11:00 PM GMT on September 30, 2016","2016","09","30","23","00","UTC","14.0","57.2","11.0","51.8","82","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302300Z 24002MPS CAVOK 14/11 Q1017 R26/CLRD70 NOSIG"
"2:30 AM EEST on October 01, 2016","2016","10","01","02","30","Europe/Kiev","11:30 PM GMT on September 30, 2016","2016","09","30","23","30","UTC","12.0","53.6","11.0","51.8","94","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302330Z 24002MPS CAVOK 12/11 Q1017 R26/CLRD70 TEMPO 2000 BR"
"3:00 AM EEST on October 01, 2016","2016","10","01","03","00","Europe/Kiev","12:00 AM GMT on October 01, 2016","2016","10","01","00","00","UTC","17","63","10","51","55","7.2","4.5","","","310","NW","20","12","1016","30.02","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01001 33345 32998 03102 10171 20104 39968 40165 54000 555 10013"
"3:00 AM EEST on October 01, 2016","2016","10","01","03","00","Europe/Kiev","12:00 AM GMT on October 01, 2016","2016","10","01","00","00","UTC","11.0","51.8","10.0","50.0","94","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010000Z 24002MPS CAVOK 11/10 Q1017 R26/CLRD70 TEMPO 2000 BR"
"3:30 AM EEST on October 01, 2016","2016","10","01","03","30","Europe/Kiev","12:30 AM GMT on October 01, 2016","2016","10","01","00","30","UTC","10.0","50.0","9.0","48.2","94","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010030Z 24002MPS CAVOK 10/09 Q1016 R26/CLRD70 TEMPO 2000 BR"
"4:00 AM EEST on October 01, 2016","2016","10","01","04","00","Europe/Kiev","1:00 AM GMT on October 01, 2016","2016","10","01","01","00","UTC","11.0","51.8","9.0","48.2","88","3.6","2.2","-9999.0","-9999.0","200","SSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010100Z 20001MPS CAVOK 11/09 Q1017 R08/CLRD70 TEMPO 2000 BR"
"4:30 AM EEST on October 01, 2016","2016","10","01","04","30","Europe/Kiev","1:30 AM GMT on October 01, 2016","2016","10","01","01","30","UTC","10.0","50.0","10.0","50.0","100","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010130Z 00000MPS CAVOK 10/10 Q1017 R08/CLRD70 TEMPO 2000 BR"
"5:00 AM EEST on October 01, 2016","2016","10","01","05","00","Europe/Kiev","2:00 AM GMT on October 01, 2016","2016","10","01","02","00","UTC","9.0","48.2","9.0","48.2","100","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010200Z 00000MPS CAVOK 09/09 Q1016 R08/CLRD70 TEMPO 2000 BR"
"5:30 AM EEST on October 01, 2016","2016","10","01","05","30","Europe/Kiev","2:30 AM GMT on October 01, 2016","2016","10","01","02","30","UTC","10.0","50.0","10.0","50.0","100","3.6","2.2","-9999.0","-9999.0","250","WSW","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010230Z 25001MPS 9000 NSC 10/10 Q1017 R08/CLRD70 TEMPO 0400 FG VV001"
"6:00 AM EEST on October 01, 2016","2016","10","01","06","00","Europe/Kiev","3:00 AM GMT on October 01, 2016","2016","10","01","03","00","UTC","14","58","11","51","71","3.6","2.2","","","320","NW","20","12","1017","30.03","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01031 33345 42998 23201 10142 20106 39969 40168 53001 80001 555 10010"
"6:00 AM EEST on October 01, 2016","2016","10","01","06","00","Europe/Kiev","3:00 AM GMT on October 01, 2016","2016","10","01","03","00","UTC","10.0","50.0","9.0","48.2","94","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010300Z 00000MPS 9000 NSC 10/09 Q1017 R08/CLRD70 TEMPO 0400 FG VV001"
"6:30 AM EEST on October 01, 2016","2016","10","01","06","30","Europe/Kiev","3:30 AM GMT on October 01, 2016","2016","10","01","03","30","UTC","9.0","48.2","9.0","48.2","100","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010330Z 00000MPS 9000 NSC 09/09 Q1016 R08/CLRD70 TEMPO 0400 FG VV001"
"7:00 AM EEST on October 01, 2016","2016","10","01","07","00","Europe/Kiev","4:00 AM GMT on October 01, 2016","2016","10","01","04","00","UTC","9.0","48.2","9.0","48.2","100","3.6","2.2","-9999.0","-9999.0","210","SSW","7.0","4.3","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Shallow Fog","fog","1","0","0","0","0","0","METAR UKKK 010400Z 21001MPS 7000 MIFG NSC 09/09 Q1016 R08/CLRD70 TEMPO 0400 FG VV001"
"7:30 AM EEST on October 01, 2016","2016","10","01","07","30","Europe/Kiev","4:30 AM GMT on October 01, 2016","2016","10","01","04","30","UTC","9.0","48.2","9.0","48.2","100","3.6","2.2","-9999.0","-9999.0","190","South","8.0","5.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Shallow Fog","fog","1","0","0","0","0","0","METAR UKKK 010430Z 19001MPS 8000 MIFG NSC 09/09 Q1017 R08/CLRD70 TEMPO 0400 FG VV001"
"8:00 AM EEST on October 01, 2016","2016","10","01","08","00","Europe/Kiev","5:00 AM GMT on October 01, 2016","2016","10","01","05","00","UTC","11.0","51.8","11.0","51.8","100","0.0","0.0","-9999.0","-9999.0","0","North","6.0","3.7","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010500Z 00000MPS 6000 NSC 11/11 Q1017 R08/CLRD70 TEMPO 0400 FG VV001"
"8:30 AM EEST on October 01, 2016","2016","10","01","08","30","Europe/Kiev","5:30 AM GMT on October 01, 2016","2016","10","01","05","30","UTC","14.0","57.2","11.0","51.8","82","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010530Z 25002MPS CAVOK 14/11 Q1017 R26/CLRD70 NOSIG"
"9:00 AM EEST on October 01, 2016","2016","10","01","09","00","Europe/Kiev","6:00 AM GMT on October 01, 2016","2016","10","01","06","00","UTC","16","61","11","52","65","3.6","2.2","","","320","NW","20","12","1017","30.04","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01061 33345 32998 63201 10161 20113 39975 40173 52006 80001 333 20125 555 10017"
"9:00 AM EEST on October 01, 2016","2016","10","01","09","00","Europe/Kiev","6:00 AM GMT on October 01, 2016","2016","10","01","06","00","UTC","15.0","59.0","12.0","53.6","82","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010600Z 24002MPS CAVOK 15/12 Q1017 R26/CLRD70 NOSIG"
"9:30 AM EEST on October 01, 2016","2016","10","01","09","30","Europe/Kiev","6:30 AM GMT on October 01, 2016","2016","10","01","06","30","UTC","16.0","60.8","11.0","51.8","72","7.2","4.5","-9999.0","-9999.0","240","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010630Z 24002MPS CAVOK 16/11 Q1017 R26/CLRD70 NOSIG"
"10:00 AM EEST on October 01, 2016","2016","10","01","10","00","Europe/Kiev","7:00 AM GMT on October 01, 2016","2016","10","01","07","00","UTC","17.0","62.6","11.0","51.8","68","3.6","2.2","-9999.0","-9999.0","0","Variable","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010700Z VRB01MPS 9000 NSC 17/11 Q1017 R26/CLRD70 NOSIG"
"10:30 AM EEST on October 01, 2016","2016","10","01","10","30","Europe/Kiev","7:30 AM GMT on October 01, 2016","2016","10","01","07","30","UTC","19.0","66.2","12.0","53.6","64","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010730Z VRB01MPS CAVOK 19/12 Q1017 R26/CLRD70 NOSIG"
"11:00 AM EEST on October 01, 2016","2016","10","01","11","00","Europe/Kiev","8:00 AM GMT on October 01, 2016","2016","10","01","08","00","UTC","20.0","68.0","12.0","53.6","60","7.2","4.5","-9999.0","-9999.0","310","NW","-9999.0","-9999.0","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010800Z 31002MPS 270V010 CAVOK 20/12 Q1018 R26/CLRD70 NOSIG"
"11:30 AM EEST on October 01, 2016","2016","10","01","11","30","Europe/Kiev","8:30 AM GMT on October 01, 2016","2016","10","01","08","30","UTC","21.0","69.8","12.0","53.6","56","7.2","4.5","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1018","30.06","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010830Z 27002MPS 240V320 CAVOK 21/12 Q1018 R26/CLRD70 NOSIG"
"12:00 PM EEST on October 01, 2016","2016","10","01","12","00","Europe/Kiev","9:00 AM GMT on October 01, 2016","2016","10","01","09","00","UTC","23","73","12","53","40","7.2","4.5","","","240","WSW","20","12","1017","30.04","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01091 33345 42998 62402 10227 20119 39978 40171 52003 82089 555 10033"
"12:00 PM EEST on October 01, 2016","2016","10","01","12","00","Europe/Kiev","9:00 AM GMT on October 01, 2016","2016","10","01","09","00","UTC","22.0","71.6","13.0","55.4","57","10.8","6.7","-9999.0","-9999.0","240","WSW","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 010900Z 24003MPS 210V280 9000 NSC 22/13 Q1017 R26/CLRD70 NOSIG"
"12:30 PM EEST on October 01, 2016","2016","10","01","12","30","Europe/Kiev","9:30 AM GMT on October 01, 2016","2016","10","01","09","30","UTC","23.0","73.4","12.0","53.6","50","7.2","4.5","-9999.0","-9999.0","250","WSW","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010930Z 25002MPS CAVOK 23/12 Q1017 R26/CLRD70 NOSIG"
"1:00 PM EEST on October 01, 2016","2016","10","01","13","00","Europe/Kiev","10:00 AM GMT on October 01, 2016","2016","10","01","10","00","UTC","24.0","75.2","12.0","53.6","47","10.8","6.7","-9999.0","-9999.0","200","SSW","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011000Z 20003MPS 180V240 9000 NSC 24/12 Q1017 R26/CLRD70 NOSIG"
"1:30 PM EEST on October 01, 2016","2016","10","01","13","30","Europe/Kiev","10:30 AM GMT on October 01, 2016","2016","10","01","10","30","UTC","24.0","75.2","12.0","53.6","47","7.2","4.5","-9999.0","-9999.0","210","SSW","7.0","4.3","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011030Z 21002MPS 140V280 7000 NSC 24/12 Q1017 R26/CLRD70 NOSIG"
"2:00 PM EEST on October 01, 2016","2016","10","01","14","00","Europe/Kiev","11:00 AM GMT on October 01, 2016","2016","10","01","11","00","UTC","25.0","77.0","12.0","53.6","44","7.2","4.5","-9999.0","-9999.0","240","WSW","8.0","5.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011100Z 24002MPS 8000 NSC 25/12 Q1017 R26/CLRD70 NOSIG"
"2:30 PM EEST on October 01, 2016","2016","10","01","14","30","Europe/Kiev","11:30 AM GMT on October 01, 2016","2016","10","01","11","30","UTC","24.0","75.2","11.0","51.8","44","3.6","2.2","-9999.0","-9999.0","0","Variable","9.0","5.6","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011130Z VRB01MPS 9000 NSC 24/11 Q1017 R26/CLRD70 NOSIG"
"3:00 PM EEST on October 01, 2016","2016","10","01","15","00","Europe/Kiev","12:00 PM GMT on October 01, 2016","2016","10","01","12","00","UTC","25","77","11","52","31","7.2","4.5","","","250","WSW","20","12","1016","30.01","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01121 33345 32998 72502 10251 20111 39970 40162 58008 84079 555 10031"
"3:00 PM EEST on October 01, 2016","2016","10","01","15","00","Europe/Kiev","12:00 PM GMT on October 01, 2016","2016","10","01","12","00","UTC","25.0","77.0","11.0","51.8","41","7.2","4.5","-9999.0","-9999.0","200","SSW","9.0","5.6","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011200Z 20002MPS 150V250 9000 NSC 25/11 Q1016 R26/CLRD70 TEMPO 2000 FU"
"3:30 PM EEST on October 01, 2016","2016","10","01","15","30","Europe/Kiev","12:30 PM GMT on October 01, 2016","2016","10","01","12","30","UTC","25.0","77.0","11.0","51.8","41","7.2","4.5","-9999.0","-9999.0","200","SSW","8.0","5.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011230Z 20002MPS 170V250 8000 NSC 25/11 Q1016 R26/CLRD70 TEMPO 2000 FU"
"4:00 PM EEST on October 01, 2016","2016","10","01","16","00","Europe/Kiev","1:00 PM GMT on October 01, 2016","2016","10","01","13","00","UTC","24.0","75.2","12.0","53.6","47","7.2","4.5","-9999.0","-9999.0","230","SW","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011300Z 23002MPS 160V270 CAVOK 24/12 Q1016 R26/CLRD70 NOSIG"
"4:30 PM EEST on October 01, 2016","2016","10","01","16","30","Europe/Kiev","1:30 PM GMT on October 01, 2016","2016","10","01","13","30","UTC","24.0","75.2","12.0","53.6","47","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011330Z 00000MPS CAVOK 24/12 Q1016 R26/CLRD70 NOSIG"
"5:00 PM EEST on October 01, 2016","2016","10","01","17","00","Europe/Kiev","2:00 PM GMT on October 01, 2016","2016","10","01","14","00","UTC","24.0","75.2","12.0","53.6","47","0.0","0.0","-9999.0","-9999.0","0","North","5.0","3.1","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Smoke","hazy","0","0","0","0","0","0","METAR UKKK 011400Z 00000MPS 5000 FU NSC 24/12 Q1016 R26/CLRD70 NOSIG"
"5:30 PM EEST on October 01, 2016","2016","10","01","17","30","Europe/Kiev","2:30 PM GMT on October 01, 2016","2016","10","01","14","30","UTC","23.0","73.4","14.0","57.2","57","3.6","2.2","-9999.0","-9999.0","330","NNW","9.0","5.6","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011430Z 33001MPS 9000 NSC 23/14 Q1016 R26/CLRD70 NOSIG"
"6:00 PM EEST on October 01, 2016","2016","10","01","18","00","Europe/Kiev","3:00 PM GMT on October 01, 2016","2016","10","01","15","00","UTC","24","75","15","59","48","0.0","0.0","","","","","20","12","1016","29.99","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01151 33345 42998 70000 10238 20150 39964 40156 57006 85076 555 10022"
"6:00 PM EEST on October 01, 2016","2016","10","01","18","00","Europe/Kiev","3:00 PM GMT on October 01, 2016","2016","10","01","15","00","UTC","22.0","71.6","14.0","57.2","60","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011500Z 00000MPS CAVOK 22/14 Q1016 R26/CLRD70 NOSIG"
"6:30 PM EEST on October 01, 2016","2016","10","01","18","30","Europe/Kiev","3:30 PM GMT on October 01, 2016","2016","10","01","15","30","UTC","19.0","66.2","14.0","57.2","73","7.2","4.5","-9999.0","-9999.0","120","ESE","8.0","5.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011530Z 12002MPS 8000 NSC 19/14 Q1016 R08/CLRD70 NOSIG"
"7:00 PM EEST on October 01, 2016","2016","10","01","19","00","Europe/Kiev","4:00 PM GMT on October 01, 2016","2016","10","01","16","00","UTC","18.0","64.4","13.0","55.4","73","3.6","2.2","-9999.0","-9999.0","120","ESE","6.0","3.7","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011600Z 12001MPS 6000 NSC 18/13 Q1016 R08/CLRD70 NOSIG"
"7:13 PM EEST on October 01, 2016","2016","10","01","19","13","Europe/Kiev","4:13 PM GMT on October 01, 2016","2016","10","01","16","13","UTC","20.0","68.0","13.0","55.4","64","7.2","4.5","-9999.0","-9999.0","160","SSE","1.3","0.8","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Smoke","hazy","0","0","0","0","0","0","SPECI UKKK 011613Z 16002MPS 1300 R08/1600VP2000D FU SCT049 BKN230 20/13 Q1016 R08/CLRD70 TEMPO 2000 FU"
"7:30 PM EEST on October 01, 2016","2016","10","01","19","30","Europe/Kiev","4:30 PM GMT on October 01, 2016","2016","10","01","16","30","UTC","19.0","66.2","13.0","55.4","68","7.2","4.5","-9999.0","-9999.0","160","SSE","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Smoke","hazy","0","0","0","0","0","0","METAR UKKK 011630Z 16002MPS 3100 FU NSC 19/13 Q1016 R08/CLRD70 TEMPO 1000 FU"
"8:00 PM EEST on October 01, 2016","2016","10","01","20","00","Europe/Kiev","5:00 PM GMT on October 01, 2016","2016","10","01","17","00","UTC","17.0","62.6","13.0","55.4","77","3.6","2.2","-9999.0","-9999.0","160","SSE","5.0","3.1","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Smoke","hazy","0","0","0","0","0","0","METAR UKKK 011700Z 16001MPS 5000 FU NSC 17/13 Q1016 R08/CLRD70 TEMPO 1000 FU"
"8:30 PM EEST on October 01, 2016","2016","10","01","20","30","Europe/Kiev","5:30 PM GMT on October 01, 2016","2016","10","01","17","30","UTC","20.0","68.0","12.0","53.6","60","7.2","4.5","-9999.0","-9999.0","180","South","-9999.0","-9999.0","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011730Z 18002MPS 150V210 CAVOK 20/12 Q1016 R08/CLRD70 TEMPO 1000 FU"
"9:00 PM EEST on October 01, 2016","2016","10","01","21","00","Europe/Kiev","6:00 PM GMT on October 01, 2016","2016","10","01","18","00","UTC","20","68","12","53","50","7.2","4.5","","","220","SW","20","12","1016","30.02","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01181 33345 32998 72202 10198 20119 39969 40164 53005 80005 333 10258 555 10016"
"9:00 PM EEST on October 01, 2016","2016","10","01","21","00","Europe/Kiev","6:00 PM GMT on October 01, 2016","2016","10","01","18","00","UTC","19.0","66.2","12.0","53.6","64","3.6","2.2","-9999.0","-9999.0","0","Variable","9.0","5.6","1016","30.01","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 011800Z VRB01MPS 9000 NSC 19/12 Q1016 R08/CLRD70 NOSIG"
"9:30 PM EEST on October 01, 2016","2016","10","01","21","30","Europe/Kiev","6:30 PM GMT on October 01, 2016","2016","10","01","18","30","UTC","18.0","64.4","12.0","53.6","68","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011830Z VRB01MPS CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"10:00 PM EEST on October 01, 2016","2016","10","01","22","00","Europe/Kiev","7:00 PM GMT on October 01, 2016","2016","10","01","19","00","UTC","18.0","64.4","12.0","53.6","68","7.2","4.5","-9999.0","-9999.0","180","South","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011900Z 18002MPS 150V220 CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"10:30 PM EEST on October 01, 2016","2016","10","01","22","30","Europe/Kiev","7:30 PM GMT on October 01, 2016","2016","10","01","19","30","UTC","18.0","64.4","12.0","53.6","68","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011930Z VRB01MPS CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"11:00 PM EEST on October 01, 2016","2016","10","01","23","00","Europe/Kiev","8:00 PM GMT on October 01, 2016","2016","10","01","20","00","UTC","18.0","64.4","12.0","53.6","68","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012000Z VRB01MPS CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"11:30 PM EEST on October 01, 2016","2016","10","01","23","30","Europe/Kiev","8:30 PM GMT on October 01, 2016","2016","10","01","20","30","UTC","18.0","64.4","12.0","53.6","68","7.2","4.5","-9999.0","-9999.0","190","South","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012030Z 19002MPS 150V230 CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"12:00 AM EEST on October 02, 2016","2016","10","02","00","00","Europe/Kiev","9:00 PM GMT on October 01, 2016","2016","10","01","21","00","UTC","17","63","12","54","64","7.2","4.5","","","190","South","20","12","1017","30.03","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01211 33345 42998 51902 10171 20122 39972 40169 52003 80002 555 10014"
"12:00 AM EEST on October 02, 2016","2016","10","02","00","00","Europe/Kiev","9:00 PM GMT on October 01, 2016","2016","10","01","21","00","UTC","18.0","64.4","12.0","53.6","68","3.6","2.2","-9999.0","-9999.0","0","Variable","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012100Z VRB01MPS CAVOK 18/12 Q1017 R08/CLRD70 NOSIG"
"12:30 AM EEST on October 02, 2016","2016","10","02","00","30","Europe/Kiev","9:30 PM GMT on October 01, 2016","2016","10","01","21","30","UTC","17.0","62.6","12.0","53.6","72","7.2","4.5","-9999.0","-9999.0","190","South","-9999.0","-9999.0","1017","30.04","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012130Z 19002MPS 150V240 CAVOK 17/12 Q1017 R08/CLRD70 NOSIG"
