"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"12:00 AM EEST on May 01, 2016","2016","05","01","00","00","Europe/Kiev","9:00 PM GMT on April 30, 2016","2016","04","30","21","00","UTC","13","56","5","41","47","7.2","4.5","","","70","ENE","20","12","1022","30.18","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 30211 33345 42998 00702 10131 20052 30019 40220 52003 555 10010"
"12:00 AM EEST on May 01, 2016","2016","05","01","00","00","Europe/Kiev","9:00 PM GMT on April 30, 2016","2016","04","30","21","00","UTC","11.0","51.8","5.0","41.0","67","10.8","6.7","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1021","30.15","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302100Z 09003MPS CAVOK 11/05 Q1021 R08/CLRD70 NOSIG"
"12:30 AM EEST on May 01, 2016","2016","05","01","00","30","Europe/Kiev","9:30 PM GMT on April 30, 2016","2016","04","30","21","30","UTC","11.0","51.8","5.0","41.0","67","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302130Z 10003MPS CAVOK 11/05 Q1022 R08/CLRD70 NOSIG"
"1:00 AM EEST on May 01, 2016","2016","05","01","01","00","Europe/Kiev","10:00 PM GMT on April 30, 2016","2016","04","30","22","00","UTC","12.0","53.6","5.0","41.0","62","14.4","8.9","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302200Z 10004MPS CAVOK 12/05 Q1022 R08/CLRD70 NOSIG"
"1:30 AM EEST on May 01, 2016","2016","05","01","01","30","Europe/Kiev","10:30 PM GMT on April 30, 2016","2016","04","30","22","30","UTC","11.0","51.8","6.0","42.8","71","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302230Z 10003MPS CAVOK 11/06 Q1022 R08/CLRD70 NOSIG"
"2:00 AM EEST on May 01, 2016","2016","05","01","02","00","Europe/Kiev","11:00 PM GMT on April 30, 2016","2016","04","30","23","00","UTC","10.0","50.0","6.0","42.8","76","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302300Z 10003MPS CAVOK 10/06 Q1022 R08/CLRD70 NOSIG"
"2:30 AM EEST on May 01, 2016","2016","05","01","02","30","Europe/Kiev","11:30 PM GMT on April 30, 2016","2016","04","30","23","30","UTC","9.0","48.2","6.0","42.8","82","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 302330Z 10003MPS CAVOK 09/06 Q1022 R08/CLRD70 NOSIG"
"3:00 AM EEST on May 01, 2016","2016","05","01","03","00","Europe/Kiev","12:00 AM GMT on May 01, 2016","2016","05","01","00","00","UTC","10","50","6","42","66","0.0","0.0","","","","","20","12","1023","30.21","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01001 33345 32998 00000 10098 20056 30024 40228 52005 555 10008"
"3:00 AM EEST on May 01, 2016","2016","05","01","03","00","Europe/Kiev","12:00 AM GMT on May 01, 2016","2016","05","01","00","00","UTC","8.0","46.4","5.0","41.0","81","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","6.9","44.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010000Z 09002MPS CAVOK 08/05 Q1022 R08/CLRD70 NOSIG"
"3:30 AM EEST on May 01, 2016","2016","05","01","03","30","Europe/Kiev","12:30 AM GMT on May 01, 2016","2016","05","01","00","30","UTC","9.0","48.2","5.0","41.0","76","7.2","4.5","-9999.0","-9999.0","110","ESE","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010030Z 11002MPS CAVOK 09/05 Q1022 R08/CLRD70 NOSIG"
"4:00 AM EEST on May 01, 2016","2016","05","01","04","00","Europe/Kiev","1:00 AM GMT on May 01, 2016","2016","05","01","01","00","UTC","8.0","46.4","6.0","42.8","87","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","6.9","44.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010100Z 09002MPS CAVOK 08/06 Q1022 R08/CLRD70 NOSIG"
"4:30 AM EEST on May 01, 2016","2016","05","01","04","30","Europe/Kiev","1:30 AM GMT on May 01, 2016","2016","05","01","01","30","UTC","6.0","42.8","5.0","41.0","93","14.4","8.9","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1022","30.18","3.1","37.6","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010130Z 08004MPS CAVOK 06/05 Q1022 R08/CLRD70 NOSIG"
"5:00 AM EEST on May 01, 2016","2016","05","01","05","00","Europe/Kiev","2:00 AM GMT on May 01, 2016","2016","05","01","02","00","UTC","7.0","44.6","6.0","42.8","93","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1022","30.18","4.9","40.8","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010200Z 08003MPS CAVOK 07/06 Q1022 R08/CLRD70 NOSIG"
"5:30 AM EEST on May 01, 2016","2016","05","01","05","30","Europe/Kiev","2:30 AM GMT on May 01, 2016","2016","05","01","02","30","UTC","8.0","46.4","6.0","42.8","87","14.4","8.9","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","5.6","42.0","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010230Z 09004MPS CAVOK 08/06 Q1022 R08/CLRD70 NOSIG"
"6:00 AM EEST on May 01, 2016","2016","05","01","06","00","Europe/Kiev","3:00 AM GMT on May 01, 2016","2016","05","01","03","00","UTC","8","47","6","42","79","3.6","2.2","","","40","NE","20","12","1023","30.22","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01031 33345 42998 60401 10084 20058 30029 40234 52005 80001 555 10007"
"6:00 AM EEST on May 01, 2016","2016","05","01","06","00","Europe/Kiev","3:00 AM GMT on May 01, 2016","2016","05","01","03","00","UTC","8.0","46.4","6.0","42.8","87","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","6.9","44.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010300Z 09002MPS CAVOK 08/06 Q1023 R08/CLRD70 NOSIG"
"6:30 AM EEST on May 01, 2016","2016","05","01","06","30","Europe/Kiev","3:30 AM GMT on May 01, 2016","2016","05","01","03","30","UTC","8.0","46.4","6.0","42.8","87","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010330Z 00000MPS CAVOK 08/06 Q1023 R08/CLRD70 NOSIG"
"7:00 AM EEST on May 01, 2016","2016","05","01","07","00","Europe/Kiev","4:00 AM GMT on May 01, 2016","2016","05","01","04","00","UTC","11.0","51.8","7.0","44.6","76","3.6","2.2","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010400Z 07001MPS CAVOK 11/07 Q1023 R08/CLRD70 NOSIG"
"7:30 AM EEST on May 01, 2016","2016","05","01","07","30","Europe/Kiev","4:30 AM GMT on May 01, 2016","2016","05","01","04","30","UTC","11.0","51.8","8.0","46.4","82","10.8","6.7","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010430Z 09003MPS CAVOK 11/08 Q1023 R08/CLRD70 NOSIG"
"8:00 AM EEST on May 01, 2016","2016","05","01","08","00","Europe/Kiev","5:00 AM GMT on May 01, 2016","2016","05","01","05","00","UTC","12.0","53.6","8.0","46.4","77","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010500Z 08003MPS CAVOK 12/08 Q1023 R08/CLRD70 NOSIG"
"8:30 AM EEST on May 01, 2016","2016","05","01","08","30","Europe/Kiev","5:30 AM GMT on May 01, 2016","2016","05","01","05","30","UTC","12.0","53.6","7.0","44.6","72","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010530Z 10003MPS CAVOK 12/07 Q1023 R08/CLRD70 NOSIG"
"9:00 AM EEST on May 01, 2016","2016","05","01","09","00","Europe/Kiev","6:00 AM GMT on May 01, 2016","2016","05","01","06","00","UTC","13","56","8","46","59","3.6","2.2","","","120","ESE","20","12","1024","30.25","-999","-999","-9999","-9999","","","Clear","clear","0","0","0","0","0","0","AAXX 01061 33345 32998 61201 10131 20076 30040 40241 52011 80001 333 20082 555 10017 52004"
"9:00 AM EEST on May 01, 2016","2016","05","01","09","00","Europe/Kiev","6:00 AM GMT on May 01, 2016","2016","05","01","06","00","UTC","13.0","55.4","8.0","46.4","72","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010600Z 08003MPS CAVOK 13/08 Q1024 R08/CLRD70 NOSIG"
"9:30 AM EEST on May 01, 2016","2016","05","01","09","30","Europe/Kiev","6:30 AM GMT on May 01, 2016","2016","05","01","06","30","UTC","13.0","55.4","7.0","44.6","67","10.8","6.7","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010630Z 10003MPS 070V140 CAVOK 13/07 Q1024 R08/CLRD70 NOSIG"
"10:00 AM EEST on May 01, 2016","2016","05","01","10","00","Europe/Kiev","7:00 AM GMT on May 01, 2016","2016","05","01","07","00","UTC","14.0","57.2","7.0","44.6","63","14.4","8.9","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010700Z 08004MPS 040V130 CAVOK 14/07 Q1024 R08/CLRD70 NOSIG"
"10:30 AM EEST on May 01, 2016","2016","05","01","10","30","Europe/Kiev","7:30 AM GMT on May 01, 2016","2016","05","01","07","30","UTC","15.0","59.0","7.0","44.6","59","10.8","6.7","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010730Z 07003MPS 030V120 CAVOK 15/07 Q1024 R08/CLRD70 NOSIG"
"11:00 AM EEST on May 01, 2016","2016","05","01","11","00","Europe/Kiev","8:00 AM GMT on May 01, 2016","2016","05","01","08","00","UTC","15.0","59.0","6.0","42.8","55","14.4","8.9","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 010800Z 07004MPS 030V140 CAVOK 15/06 Q1024 R08/CLRD70 NOSIG"
"11:30 AM EEST on May 01, 2016","2016","05","01","11","30","Europe/Kiev","8:30 AM GMT on May 01, 2016","2016","05","01","08","30","UTC","16.0","60.8","7.0","44.6","55","14.4","8.9","-9999.0","-9999.0","80","East","10.0","6.2","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 010830Z 08004MPS 9999 SCT036 16/07 Q1024 R08/CLRD70 NOSIG"
"12:00 PM EEST on May 01, 2016","2016","05","01","12","00","Europe/Kiev","9:00 AM GMT on May 01, 2016","2016","05","01","09","00","UTC","17","63","6","43","37","14.4","8.9","","","40","NE","20","12","1024","30.24","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01091 33345 42698 70404 10170 20062 30039 40238 58001 83101 555 10034"
"12:00 PM EEST on May 01, 2016","2016","05","01","12","00","Europe/Kiev","9:00 AM GMT on May 01, 2016","2016","05","01","09","00","UTC","16.0","60.8","6.0","42.8","52","14.4","8.9","-9999.0","-9999.0","80","East","10.0","6.2","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 010900Z 08004MPS 050V110 9999 SCT042 16/06 Q1024 R08/CLRD70 NOSIG"
"12:30 PM EEST on May 01, 2016","2016","05","01","12","30","Europe/Kiev","9:30 AM GMT on May 01, 2016","2016","05","01","09","30","UTC","16.0","60.8","5.0","41.0","48","14.4","8.9","-9999.0","-9999.0","80","East","10.0","6.2","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 010930Z 08004MPS 050V110 9999 SCT049 16/05 Q1024 R08/CLRD70 NOSIG"
"1:00 PM EEST on May 01, 2016","2016","05","01","13","00","Europe/Kiev","10:00 AM GMT on May 01, 2016","2016","05","01","10","00","UTC","17.0","62.6","5.0","41.0","45","18.0","11.2","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011000Z 10005MPS 080V140 CAVOK 17/05 Q1023 R08/CLRD70 NOSIG"
"1:30 PM EEST on May 01, 2016","2016","05","01","13","30","Europe/Kiev","10:30 AM GMT on May 01, 2016","2016","05","01","10","30","UTC","17.0","62.6","5.0","41.0","45","10.8","6.7","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011030Z 07003MPS 360V130 CAVOK 17/05 Q1023 R08/CLRD70 NOSIG"
"2:00 PM EEST on May 01, 2016","2016","05","01","14","00","Europe/Kiev","11:00 AM GMT on May 01, 2016","2016","05","01","11","00","UTC","17.0","62.6","2.0","35.6","37","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011100Z 09002MPS 040V140 CAVOK 17/02 Q1023 R08/CLRD70 NOSIG"
"2:30 PM EEST on May 01, 2016","2016","05","01","14","30","Europe/Kiev","11:30 AM GMT on May 01, 2016","2016","05","01","11","30","UTC","18.0","64.4","3.0","37.4","37","7.2","4.5","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011130Z 10002MPS CAVOK 18/03 Q1023 R08/CLRD70 NOSIG"
"3:00 PM EEST on May 01, 2016","2016","05","01","15","00","Europe/Kiev","12:00 PM GMT on May 01, 2016","2016","05","01","12","00","UTC","18","65","2","36","22","10.8","6.7","","","70","ENE","20","12","1023","30.20","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01121 33345 32698 70703 10183 20020 30028 40226 57011 81101 555 10037"
"3:00 PM EEST on May 01, 2016","2016","05","01","15","00","Europe/Kiev","12:00 PM GMT on May 01, 2016","2016","05","01","12","00","UTC","18.0","64.4","3.0","37.4","37","14.4","8.9","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011200Z 06004MPS 030V110 CAVOK 18/03 Q1023 R08/CLRD70 NOSIG"
"3:30 PM EEST on May 01, 2016","2016","05","01","15","30","Europe/Kiev","12:30 PM GMT on May 01, 2016","2016","05","01","12","30","UTC","18.0","64.4","3.0","37.4","37","14.4","8.9","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011230Z 06004MPS 350V100 CAVOK 18/03 Q1022 R08/CLRD70 NOSIG"
"4:00 PM EEST on May 01, 2016","2016","05","01","16","00","Europe/Kiev","1:00 PM GMT on May 01, 2016","2016","05","01","13","00","UTC","18.0","64.4","3.0","37.4","37","18.0","11.2","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011300Z 08005MPS 050V110 CAVOK 18/03 Q1022 R08/CLRD70 NOSIG"
"4:30 PM EEST on May 01, 2016","2016","05","01","16","30","Europe/Kiev","1:30 PM GMT on May 01, 2016","2016","05","01","13","30","UTC","18.0","64.4","5.0","41.0","42","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011330Z 08003MPS 010V100 CAVOK 18/05 Q1022 R08/CLRD70 NOSIG"
"5:00 PM EEST on May 01, 2016","2016","05","01","17","00","Europe/Kiev","2:00 PM GMT on May 01, 2016","2016","05","01","14","00","UTC","18.0","64.4","4.0","39.2","40","10.8","6.7","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011400Z 06003MPS 030V100 CAVOK 18/04 Q1022 R08/CLRD70 NOSIG"
"5:30 PM EEST on May 01, 2016","2016","05","01","17","30","Europe/Kiev","2:30 PM GMT on May 01, 2016","2016","05","01","14","30","UTC","18.0","64.4","4.0","39.2","40","10.8","6.7","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011430Z 09003MPS 040V130 CAVOK 18/04 Q1022 R08/CLRD70 NOSIG"
"6:00 PM EEST on May 01, 2016","2016","05","01","18","00","Europe/Kiev","3:00 PM GMT on May 01, 2016","2016","05","01","15","00","UTC","18","65","3","38","25","7.2","4.5","","","80","East","20","12","1022","30.19","-999","-999","-9999","-9999","","","Scattered Clouds","partlycloudy","0","0","0","0","0","0","AAXX 01151 33345 42698 30802 10181 20033 30026 40224 56002 81101 555 10026"
"6:00 PM EEST on May 01, 2016","2016","05","01","18","00","Europe/Kiev","3:00 PM GMT on May 01, 2016","2016","05","01","15","00","UTC","18.0","64.4","3.0","37.4","37","14.4","8.9","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011500Z 08004MPS 040V110 CAVOK 18/03 Q1022 R08/CLRD70 NOSIG"
"6:30 PM EEST on May 01, 2016","2016","05","01","18","30","Europe/Kiev","3:30 PM GMT on May 01, 2016","2016","05","01","15","30","UTC","18.0","64.4","4.0","39.2","40","14.4","8.9","-9999.0","-9999.0","60","ENE","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011530Z 06004MPS 030V110 CAVOK 18/04 Q1022 R08/CLRD70 NOSIG"
"7:00 PM EEST on May 01, 2016","2016","05","01","19","00","Europe/Kiev","4:00 PM GMT on May 01, 2016","2016","05","01","16","00","UTC","17.0","62.6","4.0","39.2","42","14.4","8.9","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011600Z 09004MPS CAVOK 17/04 Q1022 R08/CLRD70 NOSIG"
"7:30 PM EEST on May 01, 2016","2016","05","01","19","30","Europe/Kiev","4:30 PM GMT on May 01, 2016","2016","05","01","16","30","UTC","16.0","60.8","4.0","39.2","45","14.4","8.9","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1022","30.18","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011630Z 09004MPS CAVOK 16/04 Q1022 R08/CLRD70 NOSIG"
"8:00 PM EEST on May 01, 2016","2016","05","01","20","00","Europe/Kiev","5:00 PM GMT on May 01, 2016","2016","05","01","17","00","UTC","14.0","57.2","4.0","39.2","51","10.8","6.7","-9999.0","-9999.0","80","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011700Z 08003MPS CAVOK 14/04 Q1023 R08/CLRD70 NOSIG"
"8:30 PM EEST on May 01, 2016","2016","05","01","20","30","Europe/Kiev","5:30 PM GMT on May 01, 2016","2016","05","01","17","30","UTC","14.0","57.2","3.0","37.4","48","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011730Z 09002MPS CAVOK 14/03 Q1023 R08/CLRD70 NOSIG"
"9:00 PM EEST on May 01, 2016","2016","05","01","21","00","Europe/Kiev","6:00 PM GMT on May 01, 2016","2016","05","01","18","00","UTC","14","58","4","38","36","3.6","2.2","","","90","East","20","12","1024","30.23","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01181 33345 32998 00901 10144 20036 30036 40237 53010 333 10185 555 10013"
"9:00 PM EEST on May 01, 2016","2016","05","01","21","00","Europe/Kiev","6:00 PM GMT on May 01, 2016","2016","05","01","18","00","UTC","13.0","55.4","4.0","39.2","54","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011800Z 09002MPS CAVOK 13/04 Q1023 R08/CLRD70 NOSIG"
"9:30 PM EEST on May 01, 2016","2016","05","01","21","30","Europe/Kiev","6:30 PM GMT on May 01, 2016","2016","05","01","18","30","UTC","12.0","53.6","4.0","39.2","58","7.2","4.5","-9999.0","-9999.0","100","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011830Z 10002MPS CAVOK 12/04 Q1023 R08/CLRD70 NOSIG"
"10:00 PM EEST on May 01, 2016","2016","05","01","22","00","Europe/Kiev","7:00 PM GMT on May 01, 2016","2016","05","01","19","00","UTC","11.0","51.8","4.0","39.2","62","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011900Z 09002MPS CAVOK 11/04 Q1023 R08/CLRD70 NOSIG"
"10:30 PM EEST on May 01, 2016","2016","05","01","22","30","Europe/Kiev","7:30 PM GMT on May 01, 2016","2016","05","01","19","30","UTC","11.0","51.8","4.0","39.2","62","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011930Z 09002MPS CAVOK 11/04 Q1023 R08/CLRD70 NOSIG"
"11:00 PM EEST on May 01, 2016","2016","05","01","23","00","Europe/Kiev","8:00 PM GMT on May 01, 2016","2016","05","01","20","00","UTC","11.0","51.8","4.0","39.2","62","7.2","4.5","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012000Z 09002MPS CAVOK 11/04 Q1023 R08/CLRD70 NOSIG"
"11:30 PM EEST on May 01, 2016","2016","05","01","23","30","Europe/Kiev","8:30 PM GMT on May 01, 2016","2016","05","01","20","30","UTC","11.0","51.8","3.0","37.4","58","3.6","2.2","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1023","30.21","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012030Z 09001MPS CAVOK 11/03 Q1023 R08/CLRD70 NOSIG"
"12:00 AM EEST on May 02, 2016","2016","05","02","00","00","Europe/Kiev","9:00 PM GMT on May 01, 2016","2016","05","01","21","00","UTC","12","53","3","37","42","0.0","0.0","","","","","20","12","1024","30.25","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 01211 33345 42998 00000 10116 20026 30038 40241 52002 555 10010"
"12:00 AM EEST on May 02, 2016","2016","05","02","00","00","Europe/Kiev","9:00 PM GMT on May 01, 2016","2016","05","01","21","00","UTC","9.0","48.2","4.0","39.2","71","3.6","2.2","-9999.0","-9999.0","90","East","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012100Z 09001MPS CAVOK 09/04 Q1024 R08/CLRD70 NOSIG"
"12:30 AM EEST on May 02, 2016","2016","05","02","00","30","Europe/Kiev","9:30 PM GMT on May 01, 2016","2016","05","01","21","30","UTC","8.0","46.4","4.0","39.2","76","0.0","0.0","-9999.0","-9999.0","0","North","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012130Z 00000MPS CAVOK 08/04 Q1024 R08/CLRD70 NOSIG"
"1:00 AM EEST on May 02, 2016","2016","05","02","01","00","Europe/Kiev","10:00 PM GMT on May 01, 2016","2016","05","01","22","00","UTC","8.0","46.4","4.0","39.2","76","3.6","2.2","-9999.0","-9999.0","70","ENE","-9999.0","-9999.0","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012200Z 07001MPS CAVOK 08/04 Q1024 R08/CLRD70 NOSIG"
"1:30 AM EEST on May 02, 2016","2016","05","02","01","30","Europe/Kiev","10:30 PM GMT on May 01, 2016","2016","05","01","22","30","UTC","7.0","44.6","4.0","39.2","81","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1024","30.24","-999","-999","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 012230Z 00000MPS 9000 SKC 07/04 Q1024 R08/CLRD70 NOSIG"
